scenario_id,ph,metal_level,pb_mg_L,cu_mg_L,zn_mg_L,chelator,dose_mg_L,texture,texture_sites,moisture,pe,pb_total_mol,pb_free_mol,pb_percent_free,pb_sorbed_mol,cu_total_mol,cu_free_mol,cu_percent_free,cu_sorbed_mol,zn_total_mol,zn_free_mol,zn_percent_free,zn_sorbed_mol
577,6.5,Low,25,20,30,EDTA,200,Sand,0.1,Mesic,8,0.00012066,1.495e-06,1.2390187303165923,0.004936,0.00031471,7.907e-07,0.25124717994344,0.005209,0.00045886,0.0002014,43.891382992633915,0.00341
578,6.5,Low,25,20,30,Citrate,50,Sand,0.1,Mesic,8,0.00012066,4.794e-05,39.73147687717553,0.007916,0.00031471,9.486e-05,30.142035524768833,0.03125,0.00045886,0.0004154,90.52870156474742,0.0003518
579,6.5,Low,25,20,30,Citrate,200,Sand,0.1,Mesic,8,0.00012066,3.086e-06,2.557599867395989,0.00565,0.00031471,3.962e-06,1.2589367989577707,0.01447,0.00045886,0.0001068,23.27507300701739,0.001002
580,6.5,Low,25,20,30,DTPA,50,Sand,0.1,Mesic,8,0.00012066,7.627e-05,63.21067462290735,0.00915,0.00031471,0.0001315,41.784500015887645,0.03148,0.00045886,0.0004476,97.5460924900841,0.0002754
581,6.5,Low,25,20,30,DTPA,200,Sand,0.1,Mesic,8,0.00012066,4.999e-05,41.43046577158959,0.02937,0.00031471,9.596e-07,0.30491563661783866,0.001125,0.00045886,0.0002977,64.878176350085,0.0008971
582,6.5,Low,25,20,30,None,0,Sand,0.1,Wet,3,0.00012066,7.598e-05,62.97032985247804,0.01356,0.00031471,7.074e-05,22.47783673858473,0.02518,0.00045886,0.0004482,97.6768513272022,0.0004102
583,6.5,Low,25,20,30,EDTA,50,Sand,0.1,Wet,3,0.00012066,5.37e-05,44.50522128294381,0.01451,0.00031471,4.036e-05,12.824505099933273,0.02176,0.00045886,0.0004436,96.67436690929695,0.0006148
584,6.5,Low,25,20,30,EDTA,200,Sand,0.1,Wet,3,0.00012066,1.464e-06,1.21332670313277,0.004887,0.00031471,7.679e-07,0.2440024149216739,0.005115,0.00045886,0.000199,43.36834764416162,0.003407
585,6.5,Low,25,20,30,Citrate,50,Sand,0.1,Wet,3,0.00012066,3.718e-05,30.813857119177857,0.01135,0.00031471,3.979e-05,12.643385974389117,0.02423,0.00045886,0.000393,85.64703831233928,0.0006152
586,6.5,Low,25,20,30,Citrate,200,Sand,0.1,Wet,3,0.00012066,2.983e-06,2.472236035140063,0.005681,0.00031471,3.682e-06,1.169966000444854,0.01399,0.00045886,0.0001039,22.643071960946695,0.001015
587,6.5,Low,25,20,30,DTPA,50,Sand,0.1,Wet,3,0.00012066,7.555e-05,62.613956572186304,0.01758,0.00031471,4.222e-05,13.415525404340503,0.0196,0.00045886,0.0004462,97.24098853680862,0.0005324
588,6.5,Low,25,20,30,DTPA,200,Sand,0.1,Wet,3,0.00012066,4.961e-05,41.11553124482016,0.02935,0.00031471,9.296e-07,0.29538305106288326,0.001097,0.00045886,0.0002954,64.37693414113238,0.0008965
589,6.5,Low,25,20,30,None,0,Loam,0.5,Dry,12,0.00012066,7.675e-05,63.60848665672136,0.03187,0.00031471,0.0002159,68.60284071049537,0.1789,0.00045886,0.0004484,97.72043760624155,0.0009547
590,6.5,Low,25,20,30,EDTA,50,Loam,0.5,Dry,12,0.00012066,6.513e-05,53.97812033814022,0.0446,0.00031471,0.0001137,36.1284992532808,0.1554,0.00045886,0.0004464,97.28457481584798,0.001568
591,6.5,Low,25,20,30,EDTA,200,Loam,0.5,Dry,12,0.00012066,1.495e-06,1.2390187303165923,0.02466,0.00031471,7.907e-07,0.25124717994344,0.02603,0.00045886,0.0002014,43.891382992633915,0.01704
592,6.5,Low,25,20,30,Citrate,50,Loam,0.5,Dry,12,0.00012066,4.794e-05,39.73147687717553,0.03955,0.00031471,9.486e-05,30.142035524768833,0.1561,0.00045886,0.0004154,90.52870156474742,0.001757
593,6.5,Low,25,20,30,Citrate,200,Loam,0.5,Dry,12,0.00012066,3.086e-06,2.557599867395989,0.02823,0.00031471,3.962e-06,1.2589367989577707,0.07232,0.00045886,0.0001068,23.27507300701739,0.005009
594,6.5,Low,25,20,30,DTPA,50,Loam,0.5,Dry,12,0.00012066,7.627e-05,63.21067462290735,0.04571,0.00031471,0.0001315,41.784500015887645,0.1573,0.00045886,0.0004476,97.5460924900841,0.001376
595,6.5,Low,25,20,30,DTPA,200,Loam,0.5,Dry,12,0.00012066,4.999e-05,41.43046577158959,0.1468,0.00031471,9.596e-07,0.30491563661783866,0.005621,0.00045886,0.0002977,64.878176350085,0.004483
596,6.5,Low,25,20,30,None,0,Loam,0.5,Mesic,8,0.00012066,7.675e-05,63.60848665672136,0.03187,0.00031471,0.0002159,68.60284071049537,0.1788,0.00045886,0.0004484,97.72043760624155,0.0009547
597,6.5,Low,25,20,30,EDTA,50,Loam,0.5,Mesic,8,0.00012066,6.513e-05,53.97812033814022,0.0446,0.00031471,0.0001137,36.1284992532808,0.1554,0.00045886,0.0004464,97.28457481584798,0.001568
598,6.5,Low,25,20,30,EDTA,200,Loam,0.5,Mesic,8,0.00012066,1.495e-06,1.2390187303165923,0.02466,0.00031471,7.907e-07,0.25124717994344,0.02603,0.00045886,0.0002014,43.891382992633915,0.01704
599,6.5,Low,25,20,30,Citrate,50,Loam,0.5,Mesic,8,0.00012066,4.794e-05,39.73147687717553,0.03955,0.00031471,9.486e-05,30.142035524768833,0.1561,0.00045886,0.0004154,90.52870156474742,0.001758
600,6.5,Low,25,20,30,Citrate,200,Loam,0.5,Mesic,8,0.00012066,3.086e-06,2.557599867395989,0.02823,0.00031471,3.962e-06,1.2589367989577707,0.07232,0.00045886,0.0001068,23.27507300701739,0.005009
601,6.5,Low,25,20,30,DTPA,50,Loam,0.5,Mesic,8,0.00012066,7.627e-05,63.21067462290735,0.04571,0.00031471,0.0001315,41.784500015887645,0.1573,0.00045886,0.0004476,97.5460924900841,0.001376
602,6.5,Low,25,20,30,DTPA,200,Loam,0.5,Mesic,8,0.00012066,4.999e-05,41.43046577158959,0.1468,0.00031471,9.596e-07,0.30491563661783866,0.005621,0.00045886,0.0002977,64.878176350085,0.004483
603,6.5,Low,25,20,30,None,0,Loam,0.5,Wet,3,0.00012066,7.598e-05,62.97032985247804,0.06774,0.00031471,7.074e-05,22.47783673858473,0.1258,0.00045886,0.0004482,97.6768513272022,0.002049
604,6.5,Low,25,20,30,EDTA,50,Loam,0.5,Wet,3,0.00012066,5.37e-05,44.50522128294381,0.0725,0.00031471,4.036e-05,12.824505099933273,0.1087,0.00045886,0.0004436,96.67436690929695,0.003072
605,6.5,Low,25,20,30,EDTA,200,Loam,0.5,Wet,3,0.00012066,1.464e-06,1.21332670313277,0.02442,0.00031471,7.679e-07,0.2440024149216739,0.02556,0.00045886,0.000199,43.36834764416162,0.01703
606,6.5,Low,25,20,30,Citrate,50,Loam,0.5,Wet,3,0.00012066,3.718e-05,30.813857119177857,0.0567,0.00031471,3.979e-05,12.643385974389117,0.1211,0.00045886,0.000393,85.64703831233928,0.003074
607,6.5,Low,25,20,30,Citrate,200,Loam,0.5,Wet,3,0.00012066,2.983e-06,2.472236035140063,0.02839,0.00031471,3.682e-06,1.169966000444854,0.06991,0.00045886,0.0001039,22.643071960946695,0.005071
608,6.5,Low,25,20,30,DTPA,50,Loam,0.5,Wet,3,0.00012066,7.555e-05,62.613956572186304,0.08783,0.00031471,4.222e-05,13.415525404340503,0.09792,0.00045886,0.0004462,97.24098853680862,0.00266
609,6.5,Low,25,20,30,DTPA,200,Loam,0.5,Wet,3,0.00012066,4.961e-05,41.11553124482016,0.1466,0.00031471,9.296e-07,0.29538305106288326,0.005483,0.00045886,0.0002954,64.37693414113238,0.004479
610,6.5,Low,25,20,30,None,0,Clay,1.5,Dry,12,0.00012066,7.675e-05,63.60848665672136,0.09558,0.00031471,0.0002159,68.60284071049537,0.5365,0.00045886,0.0004484,97.72043760624155,0.002864
611,6.5,Low,25,20,30,EDTA,50,Clay,1.5,Dry,12,0.00012066,6.513e-05,53.97812033814022,0.1338,0.00031471,0.0001137,36.1284992532808,0.4662,0.00045886,0.0004464,97.28457481584798,0.004703
612,6.5,Low,25,20,30,EDTA,200,Clay,1.5,Dry,12,0.00012066,1.495e-06,1.2390187303165923,0.07398,0.00031471,7.907e-07,0.25124717994344,0.07808,0.00045886,0.0002014,43.891382992633915,0.05112
613,6.5,Low,25,20,30,Citrate,50,Clay,1.5,Dry,12,0.00012066,4.794e-05,39.73147687717553,0.1186,0.00031471,9.486e-05,30.142035524768833,0.4684,0.00045886,0.0004154,90.52870156474742,0.005272
614,6.5,Low,25,20,30,Citrate,200,Clay,1.5,Dry,12,0.00012066,3.086e-06,2.557599867395989,0.08469,0.00031471,3.962e-06,1.2589367989577707,0.2169,0.00045886,0.0001068,23.27507300701739,0.01502
615,6.5,Low,25,20,30,DTPA,50,Clay,1.5,Dry,12,0.00012066,7.627e-05,63.21067462290735,0.1371,0.00031471,0.0001315,41.784500015887645,0.4718,0.00045886,0.0004476,97.5460924900841,0.004127
616,6.5,Low,25,20,30,DTPA,200,Clay,1.5,Dry,12,0.00012066,4.999e-05,41.43046577158959,0.4403,0.00031471,9.596e-07,0.30491563661783866,0.01686,0.00045886,0.0002977,64.878176350085,0.01345
617,6.5,Low,25,20,30,None,0,Clay,1.5,Mesic,8,0.00012066,7.675e-05,63.60848665672136,0.09558,0.00031471,0.0002159,68.60284071049537,0.5365,0.00045886,0.0004484,97.72043760624155,0.002864
618,6.5,Low,25,20,30,EDTA,50,Clay,1.5,Mesic,8,0.00012066,6.513e-05,53.97812033814022,0.1338,0.00031471,0.0001137,36.1284992532808,0.4662,0.00045886,0.0004464,97.28457481584798,0.004703
619,6.5,Low,25,20,30,EDTA,200,Clay,1.5,Mesic,8,0.00012066,1.495e-06,1.2390187303165923,0.07398,0.00031471,7.907e-07,0.25124717994344,0.07808,0.00045886,0.0002014,43.891382992633915,0.05112
620,6.5,Low,25,20,30,Citrate,50,Clay,1.5,Mesic,8,0.00012066,4.794e-05,39.73147687717553,0.1186,0.00031471,9.486e-05,30.142035524768833,0.4683,0.00045886,0.0004154,90.52870156474742,0.005272
621,6.5,Low,25,20,30,Citrate,200,Clay,1.5,Mesic,8,0.00012066,3.086e-06,2.557599867395989,0.08469,0.00031471,3.962e-06,1.2589367989577707,0.2169,0.00045886,0.0001068,23.27507300701739,0.01502
622,6.5,Low,25,20,30,DTPA,50,Clay,1.5,Mesic,8,0.00012066,7.627e-05,63.21067462290735,0.1371,0.00031471,0.0001315,41.784500015887645,0.4718,0.00045886,0.0004476,97.5460924900841,0.004127
623,6.5,Low,25,20,30,DTPA,200,Clay,1.5,Mesic,8,0.00012066,4.999e-05,41.43046577158959,0.4403,0.00031471,9.596e-07,0.30491563661783866,0.01686,0.00045886,0.0002977,64.878176350085,0.01345
624,6.5,Low,25,20,30,None,0,Clay,1.5,Wet,3,0.00012066,7.598e-05,62.97032985247804,0.2032,0.00031471,7.074e-05,22.47783673858473,0.3774,0.00045886,0.0004482,97.6768513272022,0.006147
625,6.5,Low,25,20,30,EDTA,50,Clay,1.5,Wet,3,0.00012066,5.37e-05,44.50522128294381,0.2175,0.00031471,4.036e-05,12.824505099933273,0.3261,0.00045886,0.0004436,96.67436690929695,0.009215
626,6.5,Low,25,20,30,EDTA,200,Clay,1.5,Wet,3,0.00012066,1.464e-06,1.21332670313277,0.07325,0.00031471,7.679e-07,0.2440024149216739,0.07667,0.00045886,0.000199,43.36834764416162,0.05107
627,6.5,Low,25,20,30,Citrate,50,Clay,1.5,Wet,3,0.00012066,3.718e-05,30.813857119177857,0.1701,0.00031471,3.979e-05,12.643385974389117,0.3632,0.00045886,0.000393,85.64703831233928,0.009221
628,6.5,Low,25,20,30,Citrate,200,Clay,1.5,Wet,3,0.00012066,2.983e-06,2.472236035140063,0.08516,0.00031471,3.682e-06,1.169966000444854,0.2097,0.00045886,0.0001039,22.643071960946695,0.01521
629,6.5,Low,25,20,30,DTPA,50,Clay,1.5,Wet,3,0.00012066,7.555e-05,62.613956572186304,0.2635,0.00031471,4.222e-05,13.415525404340503,0.2937,0.00045886,0.0004462,97.24098853680862,0.007979
630,6.5,Low,25,20,30,DTPA,200,Clay,1.5,Wet,3,0.00012066,4.961e-05,41.11553124482016,0.4399,0.00031471,9.296e-07,0.29538305106288326,0.01645,0.00045886,0.0002954,64.37693414113238,0.01344
631,6.5,Medium,100,80,120,None,0,Sand,0.1,Dry,12,0.00048263,0.0003319,68.76903632182002,0.007801,0.0012589,0.000804,63.865279212010485,0.0377,0.0018354,0.001802,98.18023319167483,0.0002171
632,6.5,Medium,100,80,120,EDTA,50,Sand,0.1,Dry,12,0.00048263,0.0003209,66.48985765493235,0.008303,0.0012589,0.000716,56.87504964651679,0.03697,0.0018354,0.0018,98.07126511932005,0.0002389
633,6.5,Medium,100,80,120,EDTA,200,Sand,0.1,Dry,12,0.00048263,0.0002754,57.06234589644241,0.01043,0.0012589,0.0004476,35.55484947176106,0.03381,0.0018354,0.001793,97.68987686607824,0.000348
634,6.5,Medium,100,80,120,Citrate,50,Sand,0.1,Dry,12,0.00048263,0.0003004,62.242297412096214,0.008096,0.0012589,0.0006898,54.79386766224481,0.03709,0.0018354,0.00178,96.98158439577203,0.0002459
635,6.5,Medium,100,80,120,Citrate,200,Sand,0.1,Dry,12,0.00048263,0.0001986,41.149534840353894,0.009415,0.0012589,0.0003616,28.723488760028594,0.03419,0.0018354,0.001667,90.82488830772584,0.0004052
636,6.5,Medium,100,80,120,DTPA,50,Sand,0.1,Dry,12,0.00048263,0.0003311,68.60327787331912,0.00836,0.0012589,0.0007338,58.28898244499165,0.03696,0.0018354,0.001801,98.12574915549745,0.0002332
637,6.5,Medium,100,80,120,DTPA,200,Sand,0.1,Dry,12,0.00048263,0.0003282,68.00240349750327,0.01085,0.0012589,0.0005115,40.630709349432045,0.03374,0.0018354,0.001798,97.96229704696523,0.0003049
638,6.5,Medium,100,80,120,None,0,Sand,0.1,Mesic,8,0.00048263,0.0003319,68.76903632182002,0.007801,0.0012589,0.000804,63.865279212010485,0.0377,0.0018354,0.001802,98.18023319167483,0.0002171
639,6.5,Medium,100,80,120,EDTA,50,Sand,0.1,Mesic,8,0.00048263,0.0003209,66.48985765493235,0.008304,0.0012589,0.000716,56.87504964651679,0.03697,0.0018354,0.0018,98.07126511932005,0.0002389
640,6.5,Medium,100,80,120,EDTA,200,Sand,0.1,Mesic,8,0.00048263,0.0002754,57.06234589644241,0.01043,0.0012589,0.0004476,35.55484947176106,0.03381,0.0018354,0.001793,97.68987686607824,0.000348
641,6.5,Medium,100,80,120,Citrate,50,Sand,0.1,Mesic,8,0.00048263,0.0003004,62.242297412096214,0.008096,0.0012589,0.0006898,54.79386766224481,0.03709,0.0018354,0.00178,96.98158439577203,0.0002459
642,6.5,Medium,100,80,120,Citrate,200,Sand,0.1,Mesic,8,0.00048263,0.0001986,41.149534840353894,0.009415,0.0012589,0.0003616,28.723488760028594,0.03419,0.0018354,0.001667,90.82488830772584,0.0004052
643,6.5,Medium,100,80,120,DTPA,50,Sand,0.1,Mesic,8,0.00048263,0.0003311,68.60327787331912,0.00836,0.0012589,0.0007338,58.28898244499165,0.03696,0.0018354,0.001801,98.12574915549745,0.0002332
644,6.5,Medium,100,80,120,DTPA,200,Sand,0.1,Mesic,8,0.00048263,0.0003282,68.00240349750327,0.01085,0.0012589,0.0005115,40.630709349432045,0.03374,0.0018354,0.001798,97.96229704696523,0.0003049
645,6.5,Medium,100,80,120,None,0,Sand,0.1,Wet,3,0.00048263,0.0003272,67.7952054368771,0.01424,0.0012589,0.0003411,27.09508300897609,0.02962,0.0018354,0.001802,98.18023319167483,0.0004021
646,6.5,Medium,100,80,120,EDTA,50,Sand,0.1,Wet,3,0.00048263,0.0003065,63.50620558191575,0.01476,0.0012589,0.0002993,23.77472396536659,0.02876,0.0018354,0.001799,98.01678108314263,0.0004443
647,6.5,Medium,100,80,120,EDTA,200,Sand,0.1,Wet,3,0.00048263,0.0002322,48.111389677392616,0.01624,0.0012589,0.0001856,14.743029629041226,0.02588,0.0018354,0.001784,97.19952054048163,0.0006395
648,6.5,Medium,100,80,120,Citrate,50,Sand,0.1,Wet,3,0.00048263,0.000277,57.39386279344425,0.01392,0.0012589,0.000294,23.353721502899354,0.02948,0.0018354,0.001762,96.00087174457883,0.0004543
649,6.5,Medium,100,80,120,Citrate,200,Sand,0.1,Wet,3,0.00048263,0.0001553,32.17785881524149,0.01305,0.0012589,0.0001696,13.472078798951465,0.02844,0.0018354,0.001584,86.30271330500162,0.0006825
650,6.5,Medium,100,80,120,DTPA,50,Sand,0.1,Wet,3,0.00048263,0.0003265,67.6501667944388,0.01524,0.0012589,0.0003047,24.203669870521882,0.02838,0.0018354,0.0018,98.07126511932005,0.000431
651,6.5,Medium,100,80,120,DTPA,200,Sand,0.1,Wet,3,0.00048263,0.0003237,67.07001222468558,0.0192,0.0012589,0.0001987,15.783620621177219,0.02351,0.0018354,0.001794,97.74436090225564,0.0005456
652,6.5,Medium,100,80,120,None,0,Loam,0.5,Dry,12,0.00048263,0.0003319,68.76903632182002,0.03895,0.0012589,0.000804,63.865279212010485,0.1883,0.0018354,0.001802,98.18023319167483,0.001084
653,6.5,Medium,100,80,120,EDTA,50,Loam,0.5,Dry,12,0.00048263,0.0003209,66.48985765493235,0.04146,0.0012589,0.000716,56.87504964651679,0.1846,0.0018354,0.0018,98.07126511932005,0.001193
654,6.5,Medium,100,80,120,EDTA,200,Loam,0.5,Dry,12,0.00048263,0.0002754,57.06234589644241,0.05207,0.0012589,0.0004476,35.55484947176106,0.1688,0.0018354,0.001793,97.68987686607824,0.001738
655,6.5,Medium,100,80,120,Citrate,50,Loam,0.5,Dry,12,0.00048263,0.0003004,62.242297412096214,0.04043,0.0012589,0.0006898,54.79386766224481,0.1852,0.0018354,0.00178,96.98158439577203,0.001228
656,6.5,Medium,100,80,120,Citrate,200,Loam,0.5,Dry,12,0.00048263,0.0001986,41.149534840353894,0.04702,0.0012589,0.0003616,28.723488760028594,0.1708,0.0018354,0.001667,90.82488830772584,0.002024
657,6.5,Medium,100,80,120,DTPA,50,Loam,0.5,Dry,12,0.00048263,0.0003311,68.60327787331912,0.04174,0.0012589,0.0007338,58.28898244499165,0.1846,0.0018354,0.001801,98.12574915549745,0.001164
658,6.5,Medium,100,80,120,DTPA,200,Loam,0.5,Dry,12,0.00048263,0.0003282,68.00240349750327,0.05417,0.0012589,0.0005115,40.630709349432045,0.1685,0.0018354,0.001798,97.96229704696523,0.001522
659,6.5,Medium,100,80,120,None,0,Loam,0.5,Mesic,8,0.00048263,0.0003319,68.76903632182002,0.03895,0.0012589,0.000804,63.865279212010485,0.1883,0.0018354,0.001802,98.18023319167483,0.001084
660,6.5,Medium,100,80,120,EDTA,50,Loam,0.5,Mesic,8,0.00048263,0.0003209,66.48985765493235,0.04146,0.0012589,0.000716,56.87504964651679,0.1846,0.0018354,0.0018,98.07126511932005,0.001193
661,6.5,Medium,100,80,120,EDTA,200,Loam,0.5,Mesic,8,0.00048263,0.0002754,57.06234589644241,0.05207,0.0012589,0.0004476,35.55484947176106,0.1688,0.0018354,0.001793,97.68987686607824,0.001738
662,6.5,Medium,100,80,120,Citrate,50,Loam,0.5,Mesic,8,0.00048263,0.0003004,62.242297412096214,0.04043,0.0012589,0.0006898,54.79386766224481,0.1852,0.0018354,0.00178,96.98158439577203,0.001228
663,6.5,Medium,100,80,120,Citrate,200,Loam,0.5,Mesic,8,0.00048263,0.0001986,41.149534840353894,0.04702,0.0012589,0.0003616,28.723488760028594,0.1708,0.0018354,0.001667,90.82488830772584,0.002024
664,6.5,Medium,100,80,120,DTPA,50,Loam,0.5,Mesic,8,0.00048263,0.0003311,68.60327787331912,0.04174,0.0012589,0.0007338,58.28898244499165,0.1846,0.0018354,0.001801,98.12574915549745,0.001164
665,6.5,Medium,100,80,120,DTPA,200,Loam,0.5,Mesic,8,0.00048263,0.0003282,68.00240349750327,0.05417,0.0012589,0.0005115,40.630709349432045,0.1685,0.0018354,0.001798,97.96229704696523,0.001522
666,6.5,Medium,100,80,120,None,0,Loam,0.5,Wet,3,0.00048263,0.0003272,67.7952054368771,0.07113,0.0012589,0.0003411,27.09508300897609,0.1479,0.0018354,0.001802,98.18023319167483,0.002008
667,6.5,Medium,100,80,120,EDTA,50,Loam,0.5,Wet,3,0.00048263,0.0003065,63.50620558191575,0.07373,0.0012589,0.0002993,23.77472396536659,0.1437,0.0018354,0.001799,98.01678108314263,0.002219
668,6.5,Medium,100,80,120,EDTA,200,Loam,0.5,Wet,3,0.00048263,0.0002322,48.111389677392616,0.08109,0.0012589,0.0001856,14.743029629041226,0.1293,0.0018354,0.001784,97.19952054048163,0.003194
669,6.5,Medium,100,80,120,Citrate,50,Loam,0.5,Wet,3,0.00048263,0.000277,57.39386279344425,0.06955,0.0012589,0.000294,23.353721502899354,0.1472,0.0018354,0.001762,96.00087174457883,0.002269
670,6.5,Medium,100,80,120,Citrate,200,Loam,0.5,Wet,3,0.00048263,0.0001553,32.17785881524149,0.06517,0.0012589,0.0001696,13.472078798951465,0.1421,0.0018354,0.001584,86.30271330500162,0.003409
671,6.5,Medium,100,80,120,DTPA,50,Loam,0.5,Wet,3,0.00048263,0.0003265,67.6501667944388,0.07611,0.0012589,0.0003047,24.203669870521882,0.1417,0.0018354,0.0018,98.07126511932005,0.002152
672,6.5,Medium,100,80,120,DTPA,200,Loam,0.5,Wet,3,0.00048263,0.0003237,67.07001222468558,0.09589,0.0012589,0.0001987,15.783620621177219,0.1174,0.0018354,0.001794,97.74436090225564,0.002725
673,6.5,Medium,100,80,120,None,0,Clay,1.5,Dry,12,0.00048263,0.0003319,68.76903632182002,0.1168,0.0012589,0.000804,63.865279212010485,0.5647,0.0018354,0.001802,98.18023319167483,0.003252
674,6.5,Medium,100,80,120,EDTA,50,Clay,1.5,Dry,12,0.00048263,0.0003209,66.48985765493235,0.1244,0.0012589,0.000716,56.87504964651679,0.5537,0.0018354,0.0018,98.07126511932005,0.003578
675,6.5,Medium,100,80,120,EDTA,200,Clay,1.5,Dry,12,0.00048263,0.0002754,57.06234589644241,0.1562,0.0012589,0.0004476,35.55484947176106,0.5064,0.0018354,0.001793,97.68987686607824,0.005213
676,6.5,Medium,100,80,120,Citrate,50,Clay,1.5,Dry,12,0.00048263,0.0003004,62.242297412096214,0.1213,0.0012589,0.0006898,54.79386766224481,0.5555,0.0018354,0.00178,96.98158439577203,0.003683
677,6.5,Medium,100,80,120,Citrate,200,Clay,1.5,Dry,12,0.00048263,0.0001986,41.149534840353894,0.141,0.0012589,0.0003616,28.723488760028594,0.5122,0.0018354,0.001667,90.82488830772584,0.00607
678,6.5,Medium,100,80,120,DTPA,50,Clay,1.5,Dry,12,0.00048263,0.0003311,68.60327787331912,0.1252,0.0012589,0.0007338,58.28898244499165,0.5536,0.0018354,0.001801,98.12574915549745,0.003492
679,6.5,Medium,100,80,120,DTPA,200,Clay,1.5,Dry,12,0.00048263,0.0003282,68.00240349750327,0.1625,0.0012589,0.0005115,40.630709349432045,0.5053,0.0018354,0.001798,97.96229704696523,0.004566
680,6.5,Medium,100,80,120,None,0,Clay,1.5,Mesic,8,0.00048263,0.0003319,68.76903632182002,0.1168,0.0012589,0.000804,63.865279212010485,0.5647,0.0018354,0.001802,98.18023319167483,0.003252
681,6.5,Medium,100,80,120,EDTA,50,Clay,1.5,Mesic,8,0.00048263,0.0003209,66.48985765493235,0.1244,0.0012589,0.000716,56.87504964651679,0.5537,0.0018354,0.0018,98.07126511932005,0.003578
682,6.5,Medium,100,80,120,EDTA,200,Clay,1.5,Mesic,8,0.00048263,0.0002754,57.06234589644241,0.1562,0.0012589,0.0004476,35.55484947176106,0.5064,0.0018354,0.001793,97.68987686607824,0.005213
683,6.5,Medium,100,80,120,Citrate,50,Clay,1.5,Mesic,8,0.00048263,0.0003004,62.242297412096214,0.1213,0.0012589,0.0006898,54.79386766224481,0.5555,0.0018354,0.00178,96.98158439577203,0.003683
684,6.5,Medium,100,80,120,Citrate,200,Clay,1.5,Mesic,8,0.00048263,0.0001986,41.149534840353894,0.141,0.0012589,0.0003616,28.723488760028594,0.5122,0.0018354,0.001667,90.82488830772584,0.00607
685,6.5,Medium,100,80,120,DTPA,50,Clay,1.5,Mesic,8,0.00048263,0.0003311,68.60327787331912,0.1252,0.0012589,0.0007338,58.28898244499165,0.5536,0.0018354,0.001801,98.12574915549745,0.003493
686,6.5,Medium,100,80,120,DTPA,200,Clay,1.5,Mesic,8,0.00048263,0.0003282,68.00240349750327,0.1625,0.0012589,0.0005115,40.630709349432045,0.5053,0.0018354,0.001798,97.96229704696523,0.004566
687,6.5,Medium,100,80,120,None,0,Clay,1.5,Wet,3,0.00048263,0.0003272,67.7952054368771,0.2133,0.0012589,0.0003411,27.09508300897609,0.4438,0.0018354,0.001802,98.18023319167483,0.006024
688,6.5,Medium,100,80,120,EDTA,50,Clay,1.5,Wet,3,0.00048263,0.0003065,63.50620558191575,0.2211,0.0012589,0.0002993,23.77472396536659,0.4309,0.0018354,0.001799,98.01678108314263,0.006656
689,6.5,Medium,100,80,120,EDTA,200,Clay,1.5,Wet,3,0.00048263,0.0002322,48.111389677392616,0.2432,0.0012589,0.0001856,14.743029629041226,0.3878,0.0018354,0.001784,97.19952054048163,0.009581
690,6.5,Medium,100,80,120,Citrate,50,Clay,1.5,Wet,3,0.00048263,0.000277,57.39386279344425,0.2086,0.0012589,0.000294,23.353721502899354,0.4416,0.0018354,0.001762,96.00087174457883,0.006805
691,6.5,Medium,100,80,120,Citrate,200,Clay,1.5,Wet,3,0.00048263,0.0001553,32.17785881524149,0.1955,0.0012589,0.0001696,13.472078798951465,0.4262,0.0018354,0.001584,86.30271330500162,0.01023
692,6.5,Medium,100,80,120,DTPA,50,Clay,1.5,Wet,3,0.00048263,0.0003265,67.6501667944388,0.2283,0.0012589,0.0003047,24.203669870521882,0.4251,0.0018354,0.0018,98.07126511932005,0.006456
693,6.5,Medium,100,80,120,DTPA,200,Clay,1.5,Wet,3,0.00048263,0.0003237,67.07001222468558,0.2876,0.0012589,0.0001987,15.783620621177219,0.3522,0.0018354,0.001794,97.74436090225564,0.008174
694,6.5,High,300,250,400,None,0,Sand,0.1,Dry,12,0.0014479,0.00109,75.28144208854202,0.009621,0.0039339,0.002118,53.839701060016786,0.03732,0.0061181,0.006041,98.73980484137233,0.0002736
695,6.5,High,300,250,400,EDTA,50,Sand,0.1,Dry,12,0.0014479,0.001076,74.31452448373506,0.009747,0.0039339,0.002056,52.26365693078117,0.03715,0.0061181,0.006039,98.70711495398899,0.0002805
696,6.5,High,300,250,400,EDTA,200,Sand,0.1,Dry,12,0.0014479,0.001034,71.41377166931417,0.01017,0.0039339,0.001865,47.40842421007143,0.03658,0.0061181,0.006034,98.62539023553066,0.0003042
697,6.5,High,300,250,400,Citrate,50,Sand,0.1,Dry,12,0.0014479,0.001052,72.65695144692313,0.009629,0.0039339,0.002039,51.831515798571395,0.03725,0.0061181,0.006017,98.34752619277228,0.0002826
698,6.5,High,300,250,400,Citrate,200,Sand,0.1,Dry,12,0.0014479,0.0009442,65.21168588990952,0.009762,0.0039339,0.001789,45.47649914842778,0.03691,0.0061181,0.00594,97.08896552851375,0.000315
699,6.5,High,300,250,400,DTPA,50,Sand,0.1,Dry,12,0.0014479,0.001089,75.21237654534151,0.009792,0.0039339,0.002068,52.56869772998806,0.03711,0.0061181,0.006041,98.73980484137233,0.0002786
