scenario_id,ph,metal_level,pb_mg_L,cu_mg_L,zn_mg_L,cd_mg_L,doc_mg_L,ca_mg_L,mg_mg_L,na_mg_L,cl_mg_L,chelator,dose_mg_L,texture,hfo_sites,moisture,pe,ca_mg_level,ionic_level,pb_percent_free,cu_percent_free,zn_percent_free,cd_percent_free,pb_sorbed_mol,cu_sorbed_mol,zn_sorbed_mol,cd_sorbed_mol
baseline_00239,6.5,Medium,100,80,120,8,25,20,10,2000,3000,None,0,Loam,0.5,Dry,12,Low,High,32.50967882965156,60.82938620146775,90.49680073922973,19.517360544665035,0.0205,0.1997,0.001114,1.145e-06
baseline_00240,6.5,Medium,100,80,120,8,25,100,50,2000,3000,None,0,Loam,0.5,Dry,12,High,High,32.90335881547908,61.12328634373131,90.71473403420681,19.7702853033432,0.02062,0.1994,0.001109,1.153e-06
baseline_00241,6.5,Medium,100,80,120,8,25,20,10,100,150,None,0,Loam,0.5,Mesic,8,Low,Low,54.55575803599271,55.19762401593098,96.9258329410534,79.10924396433704,0.03603,0.1897,0.001248,4.861e-06
baseline_00242,6.5,Medium,100,80,120,8,25,100,50,100,150,None,0,Loam,0.5,Mesic,8,High,Low,56.627757961400704,57.10400331709998,97.14376623603049,80.52843288803119,0.03603,0.1891,0.001206,4.768e-06
baseline_00243,6.5,Medium,100,80,120,8,25,20,10,500,700,None,0,Loam,0.5,Mesic,8,Low,Medium,48.691998247088065,57.90627127300861,95.34581655246961,47.99949864692279,0.03117,0.1929,0.00119,2.858e-06
baseline_00244,6.5,Medium,100,80,120,8,25,100,50,500,700,None,0,Loam,0.5,Mesic,8,High,Medium,49.99735820009511,58.99449612409258,95.61823317119097,49.26412244031362,0.03131,0.1923,0.001168,2.871e-06
baseline_00245,6.5,Medium,100,80,120,8,25,20,10,2000,3000,None,0,Loam,0.5,Mesic,8,Low,High,32.50967882965156,60.7340672364093,90.49680073922973,19.517360544665035,0.02053,0.1996,0.001115,1.147e-06
baseline_00246,6.5,Medium,100,80,120,8,25,100,50,2000,3000,None,0,Loam,0.5,Mesic,8,High,High,32.90335881547908,61.027967378672855,90.71473403420681,19.78433667882532,0.02064,0.1993,0.00111,1.155e-06
baseline_00247,6.5,Medium,100,80,120,8,25,20,10,100,150,None,0,Loam,0.5,Wet,3,Low,Low,52.73239810163367,24.322222584081256,96.7623829698206,82.38321445167107,0.06388,0.1533,0.002286,9.285e-06
baseline_00248,6.5,Medium,100,80,120,8,25,100,50,100,150,None,0,Loam,0.5,Wet,3,High,Low,55.115198015852876,26.2921478619559,97.03479958854194,83.57758136765128,0.06228,0.1546,0.002139,8.787e-06
baseline_00249,6.5,Medium,100,80,120,8,25,20,10,500,700,None,0,Loam,0.5,Wet,3,Low,Medium,47.0965583045239,3.9811554406079446,95.23684990498109,50.48659210725809,0.1353,0.05953,0.005337,1.35e-05
baseline_00250,6.5,Medium,100,80,120,8,25,100,50,500,700,None,0,Loam,0.5,Wet,3,High,Medium,48.58839825081767,4.271083959327398,95.50926652370244,51.82147277805951,0.1336,0.0611,0.005121,1.325e-05
baseline_00251,6.5,Medium,100,80,120,8,25,20,10,2000,3000,None,0,Loam,0.5,Wet,3,Low,High,32.2610388386026,0.3486291147012822,90.49680073922973,19.981055935575004,0.1586,0.008919,0.008678,9.136e-06
baseline_00252,6.5,Medium,100,80,120,8,25,100,50,2000,3000,None,0,Loam,0.5,Wet,3,High,High,32.69615882293828,0.357684416381835,90.71473403420681,20.248032069735284,0.1583,0.009016,0.00857,9.124e-06
baseline_00253,6.5,Medium,100,80,120,8,40,20,10,100,150,None,0,Clay,1.5,Dry,12,Low,Low,43.73991842536294,47.405298622402654,95.45478319995816,78.94062745855159,0.1011,0.5702,0.004304,1.698e-05
baseline_00254,6.5,Medium,100,80,120,8,40,100,50,100,150,None,0,Clay,1.5,Dry,12,High,Low,45.93623834629542,49.613521312923424,95.83616646616802,80.37386775772787,0.1011,0.5686,0.004116,1.647e-05
baseline_00255,6.5,Medium,100,80,120,8,40,20,10,500,700,None,0,Clay,1.5,Dry,12,Low,Medium,40.94271852606213,50.7096894110956,94.14718343009571,47.94329314499431,0.08952,0.5772,0.004015,9.754e-06
baseline_00256,6.5,Medium,100,80,120,8,40,100,50,500,700,None,0,Clay,1.5,Dry,12,High,Medium,42.24807847906917,52.03621167482571,94.47408337256134,49.20791693838514,0.08984,0.5758,0.003917,9.735e-06
baseline_00257,6.5,Medium,100,80,120,8,40,20,10,2000,3000,None,0,Clay,1.5,Dry,12,Low,High,29.54671893631812,55.02287257999048,89.62506755932144,19.517360544665035,0.06137,0.5946,0.003631,3.769e-06
baseline_00258,6.5,Medium,100,80,120,8,40,100,50,2000,3000,None,0,Clay,1.5,Dry,12,High,High,29.94039892214564,55.44386467566531,89.84300085429851,19.7702853033432,0.06162,0.5939,0.003606,3.785e-06
baseline_00259,6.5,Medium,100,80,120,8,40,20,10,100,150,None,0,Clay,1.5,Mesic,8,Low,Low,43.73991842536294,47.405298622402654,95.45478319995816,78.94062745855159,0.1011,0.5702,0.004304,1.698e-05
baseline_00260,6.5,Medium,100,80,120,8,40,100,50,100,150,None,0,Clay,1.5,Mesic,8,High,Low,45.93623834629542,49.613521312923424,95.83616646616802,80.37386775772787,0.1011,0.5686,0.004116,1.647e-05
baseline_00261,6.5,Medium,100,80,120,8,40,20,10,500,700,None,0,Clay,1.5,Mesic,8,Low,Medium,40.94271852606213,50.7096894110956,94.14718343009571,47.94329314499431,0.08953,0.5772,0.004016,9.755e-06
baseline_00262,6.5,Medium,100,80,120,8,40,100,50,500,700,None,0,Clay,1.5,Mesic,8,High,Medium,42.24807847906917,52.0282684277375,94.47408337256134,49.20791693838514,0.08984,0.5758,0.003918,9.736e-06
baseline_00263,6.5,Medium,100,80,120,8,40,20,10,2000,3000,None,0,Clay,1.5,Mesic,8,Low,High,29.54671893631812,54.93549686202024,89.62506755932144,19.517360544665035,0.06144,0.5945,0.003635,3.774e-06
baseline_00264,6.5,Medium,100,80,120,8,40,100,50,2000,3000,None,0,Clay,1.5,Mesic,8,High,High,29.94039892214564,55.36443220478326,89.84300085429851,19.7702853033432,0.0617,0.5937,0.003611,3.79e-06
baseline_00265,6.5,Medium,100,80,120,8,40,20,10,100,150,None,0,Clay,1.5,Wet,3,Low,Low,41.95799848951206,22.20931885861894,95.23684990498109,82.00382731365382,0.1719,0.4735,0.007608,3.126e-05
baseline_00266,6.5,Medium,100,80,120,8,40,100,50,100,150,None,0,Clay,1.5,Wet,3,High,Low,44.38223840223942,24.115698159787947,95.67271649493523,83.24034835608039,0.1684,0.4763,0.00708,2.939e-05
baseline_00267,6.5,Medium,100,80,120,8,40,20,10,500,700,None,0,Clay,1.5,Wet,3,Low,Medium,39.03647859468677,3.927935685116976,93.87476681137437,50.43038660532959,0.3771,0.1974,0.01768,4.532e-05
baseline_00268,6.5,Medium,100,80,120,8,40,100,50,500,700,None,0,Clay,1.5,Wet,3,High,Medium,40.528318540980536,4.213098255583507,94.25615007758425,51.751215900648894,0.3727,0.2017,0.01691,4.429e-05
baseline_00269,6.5,Medium,100,80,120,8,40,20,10,2000,3000,None,0,Clay,1.5,Wet,3,Low,High,29.090878952728357,0.3484702497595182,89.51610091183291,19.96700456009288,0.4638,0.02892,0.02785,2.963e-05
baseline_00270,6.5,Medium,100,80,120,8,40,100,50,2000,3000,None,0,Clay,1.5,Wet,3,High,High,29.50527893780996,0.35744611896918893,89.78851753055424,20.248032069735284,0.4632,0.0292,0.02748,2.956e-05
baseline_00271,6.5,High,300,250,400,25,10,20,10,100,150,None,0,Sand,0.1,Dry,12,Low,Low,76.94029046686317,54.16660947526765,98.83821375958041,82.10498106549423,0.009751,0.03723,0.0002715,1.009e-06
baseline_00272,6.5,High,300,250,400,25,10,100,50,100,150,None,0,Sand,0.1,Dry,12,High,Low,77.49282397111355,54.700395866154835,98.90359375875988,82.86937574135042,0.009717,0.0372,0.0002689,1.007e-06
baseline_00273,6.5,High,300,250,400,25,10,20,10,500,700,None,0,Sand,0.1,Dry,12,Low,Medium,63.70020637126383,54.77665106485301,97.17102378050365,50.899692533482735,0.008263,0.03853,0.0002732,6.397e-07
baseline_00274,6.5,High,300,250,400,25,10,100,50,500,700,None,0,Sand,0.1,Dry,12,High,Medium,64.35633990756115,55.05625346007964,97.28543877906773,51.75401599473377,0.008293,0.03846,0.0002717,6.466e-07
baseline_00275,6.5,High,300,250,400,25,10,20,10,2000,3000,None,0,Sand,0.1,Dry,12,Low,High,37.41342490655277,54.14119107570158,91.9733138457349,20.224983835300826,0.005237,0.04107,0.000279,2.743e-07
baseline_00276,6.5,High,300,250,400,25,10,100,50,2000,3000,None,0,Sand,0.1,Dry,12,High,High,37.71041166508734,54.0140990778713,92.12041884388876,20.440812920248458,0.00528,0.041,0.0002795,2.774e-07
baseline_00277,6.5,High,300,250,400,25,10,20,10,100,150,None,0,Sand,0.1,Mesic,8,Low,Low,76.94029046686317,54.16660947526765,98.83821375958041,82.10498106549423,0.009751,0.03723,0.0002715,1.009e-06
baseline_00278,6.5,High,300,250,400,25,10,100,50,100,150,None,0,Sand,0.1,Mesic,8,High,Low,77.49282397111355,54.700395866154835,98.90359375875988,82.86937574135042,0.009717,0.0372,0.0002689,1.007e-06
baseline_00279,6.5,High,300,250,400,25,10,20,10,500,700,None,0,Sand,0.1,Mesic,8,Low,Medium,63.70020637126383,54.77665106485301,97.17102378050365,50.899692533482735,0.008264,0.03853,0.0002732,6.397e-07
baseline_00280,6.5,High,300,250,400,25,10,100,50,500,700,None,0,Sand,0.1,Mesic,8,High,Medium,64.35633990756115,55.05625346007964,97.28543877906773,51.75401599473377,0.008294,0.03846,0.0002717,6.466e-07
baseline_00281,6.5,High,300,250,400,25,10,20,10,2000,3000,None,0,Sand,0.1,Mesic,8,Low,High,37.4203315753559,54.064935877003414,91.9733138457349,20.224983835300826,0.005242,0.04107,0.0002792,2.746e-07
baseline_00282,6.5,High,300,250,400,25,10,100,50,2000,3000,None,0,Sand,0.1,Mesic,8,High,High,37.71041166508734,53.96326227873918,92.12041884388876,20.440812920248458,0.005285,0.04099,0.0002798,2.777e-07
baseline_00283,6.5,High,300,250,400,25,10,20,10,100,150,None,0,Sand,0.1,Wet,3,Low,Low,77.76909072323873,33.882726621554085,99.00166375752912,88.7147467920154,0.0138,0.03258,0.0003807,1.525e-06
baseline_00284,6.5,High,300,250,400,25,10,100,50,100,150,None,0,Sand,0.1,Wet,3,High,Low,78.3216242274891,34.797789005932145,99.05069875691373,89.07446193359479,0.01359,0.03274,0.0003725,1.498e-06
baseline_00285,6.5,High,300,250,400,25,10,20,10,500,700,None,0,Sand,0.1,Wet,3,Low,Medium,66.02084708911536,6.906179162097708,97.64502877455489,59.44292714599308,0.02799,0.01587,0.000897,2.442e-06
baseline_00286,6.5,High,300,250,400,25,10,100,50,500,700,None,0,Sand,0.1,Wet,3,High,Medium,66.80820733267213,7.269662275892326,97.75944377311899,60.38717939263898,0.02757,0.01626,0.0008743,2.415e-06
baseline_00287,6.5,High,300,250,400,25,10,20,10,2000,3000,None,0,Sand,0.1,Wet,3,Low,High,38.69806530393486,0.41838685685729965,92.41462884019641,21.80323401898037,0.03706,0.002172,0.001918,2.023e-06
baseline_00288,6.5,High,300,250,400,25,10,100,50,2000,3000,None,0,Sand,0.1,Wet,3,High,High,39.05721208169761,0.4283000326880618,92.56173383835024,22.05503461808594,0.03701,0.0022,0.001901,2.026e-06
baseline_00289,6.5,High,300,250,400,25,25,20,10,100,150,None,0,Loam,0.5,Dry,12,Low,Low,64.63951332848946,50.50635993775542,97.98827377024718,81.92512349470455,0.04463,0.189,0.001466,5.481e-06
baseline_00290,6.5,High,300,250,400,25,25,100,50,100,150,None,0,Loam,0.5,Dry,12,High,Low,65.48212692247127,51.167238326472905,98.08634376901638,82.68951817056075,0.04456,0.1888,0.001447,5.454e-06
baseline_00291,6.5,High,300,250,400,25,25,20,10,500,700,None,0,Loam,0.5,Dry,12,Low,Medium,55.218817081020745,51.26891192473714,96.370118790555,50.71983496269304,0.03857,0.1941,0.001459,3.433e-06
baseline_00292,6.5,High,300,250,400,25,25,100,50,500,700,None,0,Loam,0.5,Dry,12,High,Medium,55.97164398056187,51.650187918227985,96.51722378870883,51.61912281664151,0.03872,0.1937,0.001447,3.462e-06
baseline_00293,6.5,High,300,250,400,25,25,20,10,2000,3000,None,0,Loam,0.5,Dry,12,Low,High,34.47809066522271,51.19265672603896,91.28682385435035,20.19350876041263,0.02543,0.2047,0.001459,1.444e-06
baseline_00294,6.5,High,300,250,400,25,25,100,50,2000,3000,None,0,Loam,0.5,Dry,12,High,High,34.77507742375728,51.14181992690685,91.45027385229906,20.41383428463,0.02562,0.2043,0.00146,1.458e-06
baseline_00295,6.5,High,300,250,400,25,25,20,10,100,150,None,0,Loam,0.5,Mesic,8,Low,Low,64.63951332848946,50.50635993775542,97.98827377024718,81.92512349470455,0.04463,0.189,0.001466,5.481e-06
baseline_00296,6.5,High,300,250,400,25,25,100,50,100,150,None,0,Loam,0.5,Mesic,8,High,Low,65.48212692247127,51.167238326472905,98.08634376901638,82.68951817056075,0.04456,0.1888,0.001447,5.454e-06
baseline_00297,6.5,High,300,250,400,25,25,20,10,500,700,None,0,Loam,0.5,Mesic,8,Low,Medium,55.218817081020745,51.26891192473714,96.370118790555,50.71983496269304,0.03857,0.1941,0.001459,3.433e-06
baseline_00298,6.5,High,300,250,400,25,25,100,50,500,700,None,0,Loam,0.5,Mesic,8,High,Medium,55.97164398056187,51.650187918227985,96.51722378870883,51.61912281664151,0.03873,0.1937,0.001447,3.462e-06
baseline_00299,6.5,High,300,250,400,25,25,20,10,2000,3000,None,0,Loam,0.5,Mesic,8,Low,High,34.47809066522271,51.11640152734079,91.28682385435035,20.19800519968237,0.02546,0.2046,0.00146,1.445e-06
baseline_00300,6.5,High,300,250,400,25,25,100,50,2000,3000,None,0,Loam,0.5,Mesic,8,High,High,34.77507742375728,51.090983127774734,91.45027385229906,20.41383428463,0.02565,0.2043,0.001461,1.459e-06
baseline_00301,6.5,High,300,250,400,25,25,20,10,100,150,None,0,Loam,0.5,Wet,3,Low,Low,63.824526409720164,31.569652261042897,98.03730876963176,88.3100672577386,0.0626,0.1679,0.002084,8.395e-06
baseline_00302,6.5,High,300,250,400,25,25,100,50,100,150,None,0,Loam,0.5,Wet,3,High,Low,64.84671339258334,32.56096984411912,98.135378768401,88.7147467920154,0.06184,0.1684,0.002028,8.201e-06
baseline_00303,6.5,High,300,250,400,25,25,20,10,500,700,None,0,Loam,0.5,Wet,3,Low,Medium,54.45217684387337,6.705373805525859,96.56625878809345,59.12817639711113,0.13,0.08679,0.004996,1.368e-05
baseline_00304,6.5,High,300,250,400,25,25,100,50,500,700,None,0,Loam,0.5,Wet,3,High,Medium,55.4881771643428,7.063773239407263,96.72970878604215,60.11739303645444,0.1282,0.08848,0.004844,1.346e-05
baseline_00305,6.5,High,300,250,400,25,25,20,10,2000,3000,None,0,Loam,0.5,Wet,3,Low,High,34.747450748544765,0.41737012087465725,91.51565385147855,21.776255383361917,0.1812,0.0118,0.01034,1.101e-05
baseline_00306,6.5,High,300,250,400,25,25,100,50,2000,3000,None,0,Loam,0.5,Wet,3,High,High,35.120410863913754,0.4270291127097589,91.69544884922212,22.028055982467485,0.181,0.01193,0.01024,1.1e-05
baseline_00307,6.5,High,300,250,400,25,40,20,10,100,150,None,0,Clay,1.5,Dry,12,Low,Low,54.91492365368305,46.89694719937532,97.07295378173443,81.74526592391486,0.1241,0.5745,0.004754,1.79e-05
baseline_00308,6.5,High,300,250,400,25,40,100,50,100,150,None,0,Clay,1.5,Dry,12,High,Low,55.94401730534935,47.68491758592309,97.22005877988826,82.50966059977104,0.1241,0.5735,0.004674,1.774e-05
baseline_00309,6.5,High,300,250,400,25,40,20,10,500,700,None,0,Clay,1.5,Dry,12,Low,Medium,48.277614933875554,47.86284638288548,95.52017880122176,50.58494178460078,0.1092,0.5866,0.00468,1.108e-05
baseline_00310,6.5,High,300,250,400,25,40,100,50,500,700,None,0,Clay,1.5,Dry,12,High,Medium,49.08569518384171,48.34579597464057,95.68362879917045,51.48422963854924,0.1096,0.5854,0.004631,1.115e-05
baseline_00311,6.5,High,300,250,400,25,40,20,10,2000,3000,None,0,Clay,1.5,Dry,12,Low,High,31.881183195246,48.37121437420663,90.58398886317094,20.16653012479418,0.07459,0.6135,0.004593,4.573e-06
baseline_00312,6.5,High,300,250,400,25,40,100,50,2000,3000,None,0,Clay,1.5,Dry,12,High,High,32.178169953780575,48.422051173338744,90.74743886111963,20.386855649011547,0.0751,0.6125,0.00459,4.611e-06
baseline_00313,6.5,High,300,250,400,25,40,20,10,100,150,None,0,Clay,1.5,Mesic,8,Low,Low,54.91492365368305,46.89694719937532,97.07295378173443,81.74526592391486,0.1241,0.5745,0.004754,1.79e-05
baseline_00314,6.5,High,300,250,400,25,40,100,50,100,150,None,0,Clay,1.5,Mesic,8,High,Low,55.94401730534935,47.68491758592309,97.22005877988826,82.50966059977104,0.1241,0.5735,0.004674,1.774e-05
baseline_00315,6.5,High,300,250,400,25,40,20,10,500,700,None,0,Clay,1.5,Mesic,8,Low,Medium,48.277614933875554,47.86284638288548,95.52017880122176,50.58494178460078,0.1092,0.5866,0.00468,1.108e-05
baseline_00316,6.5,High,300,250,400,25,40,100,50,500,700,None,0,Clay,1.5,Mesic,8,High,Medium,49.08569518384171,48.34579597464057,95.68362879917045,51.48422963854924,0.1096,0.5854,0.004631,1.115e-05
baseline_00317,6.5,High,300,250,400,25,40,20,10,2000,3000,None,0,Clay,1.5,Mesic,8,Low,High,31.881183195246,48.32037757507451,90.58398886317094,20.17102656406392,0.07466,0.6134,0.004597,4.578e-06
baseline_00318,6.5,High,300,250,400,25,40,100,50,2000,3000,None,0,Clay,1.5,Mesic,8,High,High,32.178169953780575,48.37121437420663,90.74743886111963,20.386855649011547,0.07517,0.6124,0.004594,4.616e-06
baseline_00319,6.5,High,300,250,400,25,40,20,10,100,150,None,0,Clay,1.5,Wet,3,Low,Low,53.264229809735085,29.383669898361987,96.99122878276007,87.90538772346179,0.1725,0.5158,0.006806,2.759e-05
baseline_00320,6.5,High,300,250,400,25,40,100,50,100,150,None,0,Clay,1.5,Wet,3,High,Low,54.52124353190466,30.425824280570325,97.15467878070876,88.39999604313344,0.1708,0.5167,0.006595,2.683e-05
baseline_00321,6.5,High,300,250,400,25,40,20,10,500,700,None,0,Clay,1.5,Wet,3,Low,Medium,45.881000859189605,6.5223613286502475,95.45479880204226,58.903354433624024,0.364,0.2805,0.01641,4.528e-05
baseline_00322,6.5,High,300,250,400,25,40,100,50,500,700,None,0,Clay,1.5,Wet,3,High,Medium,46.99988120529658,6.8705934027052304,95.66728379937558,59.847606680269905,0.3595,0.2849,0.01586,4.437e-05
baseline_00323,6.5,High,300,250,400,25,40,20,10,2000,3000,None,0,Clay,1.5,Wet,3,Low,High,31.459876398255098,0.416353384892015,90.63302386255555,21.758269626282946,0.533,0.03824,0.03328,3.572e-05
baseline_00324,6.5,High,300,250,400,25,40,100,50,2000,3000,None,0,Clay,1.5,Wet,3,High,High,31.83974318242722,0.42601237672711667,90.829163860094,22.005573786118774,0.5324,0.03863,0.03292,3.567e-05
baseline_00325,7.5,Low,25,20,30,2,10,20,10,100,150,None,0,Sand,0.1,Dry,12,Low,Low,27.690201265743053,14.95873004575948,92.75243055608526,76.66431540283894,0.01247,0.03507,0.0008149,3.212e-06
baseline_00326,7.5,Low,25,20,30,2,10,100,50,100,150,None,0,Sand,0.1,Dry,12,High,Low,30.408664604612767,16.248713987683512,93.55878392323167,78.68771375657954,0.01258,0.03499,0.0007549,3.029e-06
baseline_00327,7.5,Low,25,20,30,2,10,20,10,500,700,None,0,Sand,0.1,Dry,12,Low,Medium,28.916824967428166,17.027152573327324,91.51021050399483,46.3639250555732,0.0117,0.03585,0.0007221,1.745e-06
baseline_00328,7.5,Low,25,20,30,2,10,100,50,500,700,None,0,Sand,0.1,Dry,12,High,Medium,30.408664604612767,17.722981349882406,92.05504386017485,47.83650941301776,0.01179,0.03576,0.0006961,1.726e-06
baseline_00329,7.5,Low,25,20,30,2,10,20,10,2000,3000,None,0,Sand,0.1,Dry,12,Low,High,24.549050029671033,19.49909224529013,86.62850363262193,19.12111444284883,0.009233,0.03817,0.0006356,6.692e-07
baseline_00330,7.5,Low,25,20,30,2,10,100,50,2000,3000,None,0,Sand,0.1,Dry,12,High,High,24.980025924857692,19.661134563118026,86.93361031208272,19.39652144099686,0.009299,0.0381,0.0006312,6.719e-07
baseline_00331,7.5,Low,25,20,30,2,10,20,10,100,150,None,0,Sand,0.1,Mesic,8,Low,Low,27.690201265743053,14.95873004575948,92.75243055608526,76.66431540283894,0.01247,0.03507,0.0008149,3.212e-06
baseline_00332,7.5,Low,25,20,30,2,10,100,50,100,150,None,0,Sand,0.1,Mesic,8,High,Low,30.408664604612767,16.248713987683512,93.55878392323167,78.68771375657954,0.01258,0.03499,0.0007549,3.029e-06
baseline_00333,7.5,Low,25,20,30,2,10,20,10,500,700,None,0,Sand,0.1,Mesic,8,Low,Medium,28.916824967428166,17.027152573327324,91.51021050399483,46.3639250555732,0.0117,0.03585,0.0007221,1.745e-06
baseline_00334,7.5,Low,25,20,30,2,10,100,50,500,700,None,0,Sand,0.1,Mesic,8,High,Medium,30.408664604612767,17.719804049532843,92.05504386017485,47.83650941301776,0.01179,0.03576,0.0006961,1.726e-06
baseline_00335,7.5,Low,25,20,30,2,10,20,10,2000,3000,None,0,Sand,0.1,Mesic,8,Low,High,24.549050029671033,19.48956034424143,86.62850363262193,19.12111444284883,0.009236,0.03817,0.0006358,6.694e-07
baseline_00336,7.5,Low,25,20,30,2,10,100,50,2000,3000,None,0,Sand,0.1,Mesic,8,High,High,24.980025924857692,19.651602662069322,86.93361031208272,19.39652144099686,0.009302,0.03809,0.0006314,6.721e-07
baseline_00337,7.5,Low,25,20,30,2,10,20,10,100,150,None,0,Sand,0.1,Wet,3,Low,Low,26.828249475369724,10.319871535392267,92.55629054786046,77.11395948144796,0.01568,0.03139,0.001055,4.194e-06
baseline_00338,7.5,Low,25,20,30,2,10,100,50,100,150,None,0,Sand,0.1,Wet,3,High,Low,29.646168790051746,11.514536466829302,93.40623058350127,79.13735783518858,0.0156,0.03154,0.0009589,3.876e-06
baseline_00339,7.5,Low,25,20,30,2,10,20,10,500,700,None,0,Sand,0.1,Wet,3,Low,Medium,27.101753408853575,2.96855171660006,91.11793048754522,46.90349794990403,0.02885,0.01644,0.001892,4.644e-06
baseline_00340,7.5,Low,25,20,30,2,10,100,50,500,700,None,0,Sand,0.1,Wet,3,High,Medium,28.70133701983483,3.20907335306225,91.72814384646682,48.38732340931381,0.02868,0.01669,0.001788,4.499e-06
baseline_00341,7.5,Low,25,20,30,2,10,20,10,2000,3000,None,0,Sand,0.1,Wet,3,Low,High,23.720250231235145,0.32535555579561826,86.4105702901499,19.23352546250109,0.04009,0.002861,0.002849,3.025e-06
baseline_00342,7.5,Low,25,20,30,2,10,100,50,2000,3000,None,0,Sand,0.1,Wet,3,High,High,24.1926661163436,0.333934266739448,86.73747030385792,19.514553011631726,0.04008,0.002881,0.002803,3.008e-06
baseline_00343,7.5,Low,25,20,30,2,25,20,10,100,150,None,0,Loam,0.5,Dry,12,Low,Low,14.263644531081649,8.604129346626312,86.60671029837471,75.42779418666412,0.05611,0.1762,0.006646,2.76e-05
baseline_00344,7.5,Low,25,20,30,2,25,100,50,100,150,None,0,Loam,0.5,Dry,12,High,Low,16.227900053374704,9.770198574917249,88.17583036417315,77.56360356005698,0.05635,0.1766,0.005973,2.505e-05
baseline_00345,7.5,Low,25,20,30,2,25,20,10,500,700,None,0,Loam,0.5,Dry,12,Low,Medium,16.468251994921115,10.488268453919295,86.80285030659951,46.04917420054687,0.05404,0.1791,0.005556,1.406e-05
baseline_00346,7.5,Low,25,20,30,2,25,100,50,500,700,None,0,Loam,0.5,Dry,12,High,Medium,17.678299700637513,11.225402135018744,87.69637701073475,47.510517456026214,0.05422,0.1792,0.005247,1.356e-05
baseline_00347,7.5,Low,25,20,30,2,25,20,10,2000,3000,None,0,Loam,0.5,Dry,12,Low,High,17.18930781956034,13.56389519229975,83.70819684349705,19.087391136953155,0.04573,0.1879,0.004345,4.726e-06
baseline_00348,7.5,Low,25,20,30,2,25,100,50,2000,3000,None,0,Loam,0.5,Dry,12,High,High,17.620283714746996,13.865738725508574,84.10047685994667,19.362798135101183,0.04586,0.1878,0.004269,4.688e-06
baseline_00349,7.5,Low,25,20,30,2,25,20,10,100,150,None,0,Loam,0.5,Mesic,8,Low,Low,14.263644531081649,8.604129346626312,86.60671029837471,75.42779418666412,0.05611,0.1762,0.006646,2.76e-05
baseline_00350,7.5,Low,25,20,30,2,25,100,50,100,150,None,0,Loam,0.5,Mesic,8,High,Low,16.227900053374704,9.770198574917249,88.17583036417315,77.56360356005698,0.05635,0.1766,0.005973,2.505e-05
baseline_00351,7.5,Low,25,20,30,2,25,20,10,500,700,None,0,Loam,0.5,Mesic,8,Low,Medium,16.468251994921115,10.488268453919295,86.80285030659951,46.04917420054687,0.05404,0.1791,0.005556,1.406e-05
baseline_00352,7.5,Low,25,20,30,2,25,100,50,500,700,None,0,Loam,0.5,Mesic,8,High,Medium,17.678299700637513,11.225402135018744,87.69637701073475,47.510517456026214,0.05422,0.1792,0.005247,1.356e-05
baseline_00353,7.5,Low,25,20,30,2,25,20,10,2000,3000,None,0,Loam,0.5,Mesic,8,Low,High,17.18930781956034,13.56071789195018,83.70819684349705,19.087391136953155,0.04575,0.1878,0.004346,4.727e-06
baseline_00354,7.5,Low,25,20,30,2,25,100,50,2000,3000,None,0,Loam,0.5,Mesic,8,High,High,17.620283714746996,13.85938412480944,84.10047685994667,19.362798135101183,0.04587,0.1878,0.00427,4.689e-06
baseline_00355,7.5,Low,25,20,30,2,25,20,10,100,150,None,0,Loam,0.5,Wet,3,Low,Low,13.96527660364473,6.659621532691561,86.3669836216555,75.70882173579476,0.06602,0.1639,0.007965,3.33e-05
baseline_00356,7.5,Low,25,20,30,2,25,100,50,100,150,None,0,Loam,0.5,Wet,3,High,Low,15.921244127953427,7.622343538610235,87.97969035594835,77.84463110918762,0.0661,0.1647,0.007125,3.006e-05
baseline_00357,7.5,Low,25,20,30,2,25,20,10,500,700,None,0,Loam,0.5,Wet,3,Low,Medium,15.498556230751124,2.6165068378680822,86.21443028192512,46.515679932103744,0.1173,0.103,0.01272,3.275e-05
baseline_00358,7.5,Low,25,20,30,2,25,100,50,500,700,None,0,Loam,0.5,Wet,3,High,Medium,16.692027940498804,2.8338341817784367,87.15154365455473,47.9882642895483,0.1173,0.1037,0.01195,3.138e-05
baseline_00359,7.5,Low,25,20,30,2,25,20,10,2000,3000,None,0,Loam,0.5,Wet,3,Low,High,16.38537201507752,0.32249598548100833,83.29412349280024,19.205422707588024,0.1876,0.01921,0.0186,2.045e-05
baseline_00360,7.5,Low,25,20,30,2,25,100,50,2000,3000,None,0,Loam,0.5,Wet,3,High,High,16.832923906232907,0.33107469642483806,83.70819684349705,19.480829705736053,0.1878,0.01922,0.01821,2.022e-05
baseline_00361,7.5,Low,25,20,30,2,40,20,10,100,150,None,0,Clay,1.5,Dry,12,Low,Low,9.4151657102317,5.773154735162485,80.9622367283498,74.1912729704893,0.1628,0.5197,0.02731,0.0001193
baseline_00362,7.5,Low,25,20,30,2,40,100,50,100,150,None,0,Clay,1.5,Dry,12,High,Low,10.815837369588351,6.659621532691561,83.14157015306985,76.3832878537083,0.1631,0.5224,0.02444,0.0001071
