scenario_id,ph,metal_level,pb_mg_L,cu_mg_L,zn_mg_L,cd_mg_L,doc_mg_L,ca_mg_L,mg_mg_L,na_mg_L,cl_mg_L,chelator,dose_mg_L,texture,hfo_sites,moisture,pe,ca_mg_level,ionic_level,pb_total_mol,pb_free_mol,pb_percent_free,pb_sorbed_mol,cu_total_mol,cu_free_mol,cu_percent_free,cu_sorbed_mol,zn_total_mol,zn_free_mol,zn_percent_free,zn_sorbed_mol,cd_total_mol,cd_free_mol,cd_percent_free,cd_sorbed_mol
7235,7.5,Medium,100,80,120,8,25,20,10,500,700,NTA,150,Loam,0.5,Mesic,8,Low,Medium,0.00048263,0.0001796,37.21277168845699,0.1109,0.0012589,0.0001041,8.269123838271506,0.1283,0.0018354,0.001694,92.29595728451562,0.005366,7.1168e-05,3.377e-05,47.45110161870504,1.316e-05
7236,7.5,Medium,100,80,120,8,25,20,10,500,700,NTA,300,Loam,0.5,Mesic,8,Low,Medium,0.00048263,0.0001464,30.333796075668733,0.1733,0.0012589,2.54e-05,2.0176344427674953,0.06003,0.0018354,0.001499,81.67157022992264,0.009106,7.1168e-05,3.336e-05,46.87500000000001,2.493e-05
7237,7.5,Medium,100,80,120,8,25,20,10,500,700,Citrate,50,Loam,0.5,Mesic,8,Low,Medium,0.00048263,0.0001684,34.892153409444084,0.08267,0.0012589,0.0001615,12.828659941218524,0.1582,0.0018354,0.001677,91.36972866949984,0.004223,7.1168e-05,3.381e-05,47.50730665467627,1.047e-05
7238,7.5,Medium,100,80,120,8,25,20,10,500,700,Citrate,150,Loam,0.5,Mesic,8,Low,Medium,0.00048263,0.0001311,27.163665748088594,0.07791,0.0012589,0.0001366,10.850742711891334,0.162,0.0018354,0.001552,84.55922414732483,0.004731,7.1168e-05,3.365e-05,47.282486510791365,1.262e-05
7239,7.5,Medium,100,80,120,8,25,20,10,500,700,Citrate,300,Loam,0.5,Mesic,8,Low,Medium,0.00048263,7.938e-05,16.44738205250399,0.07158,0.0012589,9.215e-05,7.319882437048217,0.1658,0.0018354,0.001309,71.31960335621663,0.006053,7.1168e-05,3.332e-05,46.81879496402878,1.896e-05
7240,7.5,Medium,100,80,120,8,25,20,10,500,700,Humic,50,Loam,0.5,Mesic,8,Low,Medium,0.00048263,0.000184,38.12444315521207,0.08438,0.0012589,0.0001714,13.615060767336562,0.1568,0.0018354,0.001732,94.36635065925684,0.004073,7.1168e-05,3.388e-05,47.605665467625904,9.803e-06
7241,7.5,Medium,100,80,120,8,25,20,10,500,700,Humic,150,Loam,0.5,Mesic,8,Low,Medium,0.00048263,0.0001792,37.129892464206534,0.08367,0.0012589,0.000169,13.424418142823097,0.1575,0.0018354,0.001728,94.14841451454724,0.004137,7.1168e-05,3.386e-05,47.57756294964029,9.974e-06
7242,7.5,Medium,100,80,120,8,25,20,10,500,700,Humic,300,Loam,0.5,Mesic,8,Low,Medium,0.00048263,0.000172,35.63806642769824,0.08255,0.0012589,0.0001654,13.138454206052902,0.1584,0.0018354,0.001721,93.76702626130545,0.004237,7.1168e-05,3.383e-05,47.53540917266187,1.024e-05
7243,7.5,Medium,100,80,120,8,25,20,10,500,700,Fulvic,50,Loam,0.5,Mesic,8,Low,Medium,0.00048263,0.000184,38.12444315521207,0.08438,0.0012589,0.0001714,13.615060767336562,0.1568,0.0018354,0.001732,94.36635065925684,0.004073,7.1168e-05,3.388e-05,47.605665467625904,9.803e-06
7244,7.5,Medium,100,80,120,8,25,20,10,500,700,Fulvic,150,Loam,0.5,Mesic,8,Low,Medium,0.00048263,0.0001792,37.129892464206534,0.08367,0.0012589,0.000169,13.424418142823097,0.1575,0.0018354,0.001728,94.14841451454724,0.004137,7.1168e-05,3.386e-05,47.57756294964029,9.974e-06
7245,7.5,Medium,100,80,120,8,25,20,10,500,700,Fulvic,300,Loam,0.5,Mesic,8,Low,Medium,0.00048263,0.000172,35.63806642769824,0.08255,0.0012589,0.0001654,13.138454206052902,0.1584,0.0018354,0.001721,93.76702626130545,0.004237,7.1168e-05,3.383e-05,47.53540917266187,1.024e-05
7246,7.5,Medium,100,80,120,8,25,20,10,500,700,EDTA,50,Loam,0.5,Wet,3,Low,Medium,0.00048263,0.0001681,34.829993991256245,0.1562,0.0012589,4.254e-05,3.379140519501152,0.07886,0.0018354,0.001726,94.03944644219244,0.008224,7.1168e-05,3.529e-05,49.58689298561152,2.069e-05
7247,7.5,Medium,100,80,120,8,25,20,10,500,700,EDTA,150,Loam,0.5,Wet,3,Low,Medium,0.00048263,0.000127,26.31415369952137,0.1493,0.0012589,3.536e-05,2.8088013344983715,0.08295,0.0018354,0.001696,92.40492535687044,0.01023,7.1168e-05,3.459e-05,48.60330485611511,2.566e-05
7248,7.5,Medium,100,80,120,8,25,20,10,500,700,EDTA,300,Loam,0.5,Wet,3,Low,Medium,0.00048263,7.051e-05,14.609535254750018,0.1334,0.0012589,2.419e-05,1.9215187862419572,0.0913,0.0018354,0.00162,88.26413860738803,0.01572,7.1168e-05,3.297e-05,46.32700089928058,3.936e-05
7249,7.5,Medium,100,80,120,8,25,20,10,500,700,NTA,50,Loam,0.5,Wet,3,Low,Medium,0.00048263,0.0001815,37.60644800364668,0.1663,0.0012589,3.778e-05,3.001032647549448,0.06907,0.0018354,0.001705,92.89528168246704,0.008012,7.1168e-05,3.524e-05,49.51663669064749,2.037e-05
7250,7.5,Medium,100,80,120,8,25,20,10,500,700,NTA,150,Loam,0.5,Wet,3,Low,Medium,0.00048263,0.0001649,34.16696019725256,0.1812,0.0012589,2.392e-05,1.9000714909841925,0.05245,0.0018354,0.001607,87.55584613708183,0.009057,7.1168e-05,3.454e-05,48.53304856115109,2.395e-05
7251,7.5,Medium,100,80,120,8,25,20,10,500,700,NTA,300,Loam,0.5,Wet,3,Low,Medium,0.00048263,0.00012,24.863767275138304,0.1955,0.0012589,1.06e-05,0.8420049249344665,0.03445,0.0018354,0.001338,72.89964040536123,0.01118,7.1168e-05,3.344e-05,46.98741007194245,3.436e-05
7252,7.5,Medium,100,80,120,8,25,20,10,500,700,Citrate,50,Loam,0.5,Wet,3,Low,Medium,0.00048263,0.0001576,32.65441435468164,0.1516,0.0012589,4.352e-05,3.456986257844149,0.08351,0.0018354,0.001645,89.62623951182303,0.008114,7.1168e-05,3.539e-05,49.72740557553957,2.148e-05
7253,7.5,Medium,100,80,120,8,25,20,10,500,700,Citrate,150,Loam,0.5,Wet,3,Low,Medium,0.00048263,0.0001014,21.00988334749187,0.1334,0.0012589,3.77e-05,2.994677893398999,0.099,0.0018354,0.001431,77.96665576985943,0.00966,7.1168e-05,3.493e-05,49.08104766187051,2.901e-05
7254,7.5,Medium,100,80,120,8,25,20,10,500,700,Citrate,300,Loam,0.5,Wet,3,Low,Medium,0.00048263,4.86e-05,10.069825746431013,0.1069,0.0012589,2.758e-05,2.1908014933672253,0.121,0.0018354,0.001056,57.53514220333442,0.01191,7.1168e-05,3.4e-05,47.77428057553957,4.717e-05
7255,7.5,Medium,100,80,120,8,25,20,10,500,700,Humic,50,Loam,0.5,Wet,3,Low,Medium,0.00048263,0.0001837,38.062283737024224,0.1576,0.0012589,4.582e-05,3.639685439669552,0.07839,0.0018354,0.001734,94.47531873161164,0.007628,7.1168e-05,3.557e-05,49.98032823741008,1.924e-05
7256,7.5,Medium,100,80,120,8,25,20,10,500,700,Humic,150,Loam,0.5,Wet,3,Low,Medium,0.00048263,0.0001775,36.77765576114208,0.1561,0.0012589,4.539e-05,3.60552863611089,0.07963,0.0018354,0.001729,94.20289855072464,0.007798,7.1168e-05,3.553e-05,49.92412320143885,1.971e-05
7257,7.5,Medium,100,80,120,8,25,20,10,500,700,Humic,300,Loam,0.5,Wet,3,Low,Medium,0.00048263,0.0001682,34.85071379731885,0.1537,0.0012589,4.474e-05,3.553896258638494,0.08159,0.0018354,0.001721,93.76702626130545,0.008066,7.1168e-05,3.547e-05,49.83981564748202,2.046e-05
7258,7.5,Medium,100,80,120,8,25,20,10,500,700,Fulvic,50,Loam,0.5,Wet,3,Low,Medium,0.00048263,0.0001837,38.062283737024224,0.1576,0.0012589,4.582e-05,3.639685439669552,0.07839,0.0018354,0.001734,94.47531873161164,0.007628,7.1168e-05,3.557e-05,49.98032823741008,1.924e-05
7259,7.5,Medium,100,80,120,8,25,20,10,500,700,Fulvic,150,Loam,0.5,Wet,3,Low,Medium,0.00048263,0.0001775,36.77765576114208,0.1561,0.0012589,4.539e-05,3.60552863611089,0.07963,0.0018354,0.001729,94.20289855072464,0.007798,7.1168e-05,3.553e-05,49.92412320143885,1.971e-05
7260,7.5,Medium,100,80,120,8,25,20,10,500,700,Fulvic,300,Loam,0.5,Wet,3,Low,Medium,0.00048263,0.0001682,34.85071379731885,0.1537,0.0012589,4.474e-05,3.553896258638494,0.08159,0.0018354,0.001721,93.76702626130545,0.008066,7.1168e-05,3.547e-05,49.83981564748202,2.046e-05
7261,7.5,Medium,100,80,120,8,25,20,10,2000,3000,EDTA,50,Loam,0.5,Mesic,8,Low,High,0.00048263,0.0001264,26.189834863145684,0.06659,0.0012589,0.0001647,13.082850107236474,0.1731,0.0018354,0.001621,88.31862264356543,0.00438,7.1168e-05,1.378e-05,19.362634892086337,4.58e-06
7262,7.5,Medium,100,80,120,8,25,20,10,2000,3000,EDTA,150,Loam,0.5,Mesic,8,Low,High,0.00048263,0.0001165,24.138574062946773,0.07059,0.0012589,0.0001389,11.033441893716734,0.1681,0.0018354,0.001611,87.77378228179144,0.005008,7.1168e-05,1.375e-05,19.320481115107917,5.26e-06
7263,7.5,Medium,100,80,120,8,25,20,10,2000,3000,EDTA,300,Loam,0.5,Mesic,8,Low,High,0.00048263,9.509e-05,19.702463584940844,0.079,0.0012589,9.458e-05,7.5129080943680995,0.1568,0.0018354,0.001586,86.41168137735643,0.006759,7.1168e-05,1.368e-05,19.222122302158272,7.173e-06
7264,7.5,Medium,100,80,120,8,25,20,10,2000,3000,NTA,50,Loam,0.5,Mesic,8,Low,High,0.00048263,0.0001298,26.894308269274603,0.07059,0.0012589,0.0001556,12.359996822622923,0.1689,0.0018354,0.001616,88.04620246267844,0.00451,7.1168e-05,1.378e-05,19.362634892086337,4.729e-06
7265,7.5,Medium,100,80,120,8,25,20,10,2000,3000,NTA,150,Loam,0.5,Mesic,8,Low,High,0.00048263,0.0001272,26.3555933116466,0.08915,0.0012589,0.000106,8.420049249344666,0.1483,0.0018354,0.00159,86.62961752206604,0.005718,7.1168e-05,1.376e-05,19.33453237410072,6.088e-06
7266,7.5,Medium,100,80,120,8,25,20,10,2000,3000,NTA,300,Loam,0.5,Mesic,8,Low,High,0.00048263,0.0001073,22.232351905186167,0.1611,0.0012589,2.277e-05,1.808721900071491,0.06817,0.0018354,0.001396,76.05971450365044,0.01075,7.1168e-05,1.368e-05,19.222122302158272,1.295e-05
7267,7.5,Medium,100,80,120,8,25,20,10,2000,3000,Citrate,50,Loam,0.5,Mesic,8,Low,High,0.00048263,0.0001204,24.94664649938877,0.06439,0.0012589,0.0001643,13.051076336484233,0.1753,0.0018354,0.001571,85.59442083469543,0.00431,7.1168e-05,1.377e-05,19.34858363309353,4.648e-06
7268,7.5,Medium,100,80,120,8,25,20,10,2000,3000,Citrate,150,Loam,0.5,Mesic,8,Low,High,0.00048263,9.918e-05,20.549903652901808,0.0636,0.0012589,0.0001368,10.866629597267456,0.1751,0.0018354,0.001456,79.32875667429443,0.004789,7.1168e-05,1.374e-05,19.30642985611511,5.558e-06
7269,7.5,Medium,100,80,120,8,25,20,10,2000,3000,Citrate,300,Loam,0.5,Mesic,8,Low,High,0.00048263,6.627e-05,13.73101547769513,0.06382,0.0012589,8.955e-05,7.11335292715863,0.1721,0.0018354,0.001235,67.28778467908903,0.006099,7.1168e-05,1.367e-05,19.20807104316547,8.309e-06
7270,7.5,Medium,100,80,120,8,25,20,10,2000,3000,Humic,50,Loam,0.5,Mesic,8,Low,High,0.00048263,0.0001295,26.832148851086757,0.06479,0.0012589,0.0001756,13.948685360235128,0.1753,0.0018354,0.001623,88.42759071592023,0.004165,7.1168e-05,1.378e-05,19.362634892086337,4.351e-06
7271,7.5,Medium,100,80,120,8,25,20,10,2000,3000,Humic,150,Loam,0.5,Mesic,8,Low,High,0.00048263,0.0001273,26.37631311770922,0.06453,0.0012589,0.0001735,13.781873063785843,0.1755,0.0018354,0.00162,88.26413860738803,0.00421,7.1168e-05,1.378e-05,19.362634892086337,4.406e-06
7272,7.5,Medium,100,80,120,8,25,20,10,2000,3000,Humic,300,Loam,0.5,Mesic,8,Low,High,0.00048263,0.0001241,25.713279323705528,0.06412,0.0012589,0.0001705,13.543569783144012,0.1757,0.0018354,0.001615,87.99171842650104,0.004279,7.1168e-05,1.378e-05,19.362634892086337,4.49e-06
7273,7.5,Medium,100,80,120,8,25,20,10,2000,3000,Fulvic,50,Loam,0.5,Mesic,8,Low,High,0.00048263,0.0001295,26.832148851086757,0.06479,0.0012589,0.0001756,13.948685360235128,0.1753,0.0018354,0.001623,88.42759071592023,0.004165,7.1168e-05,1.378e-05,19.362634892086337,4.351e-06
7274,7.5,Medium,100,80,120,8,25,20,10,2000,3000,Fulvic,150,Loam,0.5,Mesic,8,Low,High,0.00048263,0.0001273,26.37631311770922,0.06453,0.0012589,0.0001735,13.781873063785843,0.1755,0.0018354,0.00162,88.26413860738803,0.00421,7.1168e-05,1.378e-05,19.362634892086337,4.406e-06
7275,7.5,Medium,100,80,120,8,25,20,10,2000,3000,Fulvic,300,Loam,0.5,Mesic,8,Low,High,0.00048263,0.0001241,25.713279323705528,0.06412,0.0012589,0.0001705,13.543569783144012,0.1757,0.0018354,0.001615,87.99171842650104,0.004279,7.1168e-05,1.378e-05,19.362634892086337,4.49e-06
7276,7.5,Medium,100,80,120,8,25,20,10,2000,3000,EDTA,50,Loam,0.5,Wet,3,Low,High,0.00048263,0.0001067,22.10803306881047,0.2063,0.0012589,4.281e-06,0.3400587814758916,0.01651,0.0018354,0.001602,87.28342595619483,0.01588,7.1168e-05,1.403e-05,19.71391636690647,1.712e-05
7277,7.5,Medium,100,80,120,8,25,20,10,2000,3000,EDTA,150,Loam,0.5,Wet,3,Low,High,0.00048263,5.969e-05,12.367652238775046,0.1863,0.0012589,4.004e-06,0.3180554452299626,0.02494,0.0018354,0.001521,82.87021902582543,0.02436,7.1168e-05,1.375e-05,19.320481115107917,2.707e-05
7278,7.5,Medium,100,80,120,8,25,20,10,2000,3000,EDTA,300,Loam,0.5,Wet,3,Low,High,0.00048263,2.489e-05,5.157159728984937,0.1492,0.0012589,3.369e-06,0.2676145841607752,0.0403,0.0018354,0.001324,72.13686389887764,0.04069,7.1168e-05,1.298e-05,18.238534172661872,4.911e-05
7279,7.5,Medium,100,80,120,8,25,20,10,2000,3000,NTA,50,Loam,0.5,Wet,3,Low,High,0.00048263,0.0001209,25.050245529701844,0.2115,0.0012589,4.036e-06,0.3205973468901421,0.01409,0.0018354,0.001522,82.92470306200282,0.01365,7.1168e-05,1.406e-05,19.756070143884894,1.551e-05
7280,7.5,Medium,100,80,120,8,25,20,10,2000,3000,NTA,150,Loam,0.5,Wet,3,Low,High,0.00048263,9.826e-05,20.35928143712575,0.2095,0.0012589,3.381e-06,0.2685677972833425,0.01438,0.0018354,0.001305,71.10166721150702,0.01427,7.1168e-05,1.391e-05,19.545301258992808,1.871e-05
7281,7.5,Medium,100,80,120,8,25,20,10,2000,3000,NTA,300,Loam,0.5,Wet,3,Low,High,0.00048263,6.379e-05,13.21716428734227,0.2042,0.0012589,2.415e-06,0.1918341409166732,0.01543,0.0018354,0.0009616,52.391849188187855,0.01579,7.1168e-05,1.363e-05,19.151866007194247,2.754e-05
7282,7.5,Medium,100,80,120,8,25,20,10,2000,3000,Citrate,50,Loam,0.5,Wet,3,Low,High,0.00048263,0.000108,22.377390547624472,0.2073,0.0012589,4.328e-06,0.3437921995392803,0.01658,0.0018354,0.001505,81.99847444698703,0.01482,7.1168e-05,1.409e-05,19.79822392086331,1.706e-05
7283,7.5,Medium,100,80,120,8,25,20,10,2000,3000,Citrate,150,Loam,0.5,Wet,3,Low,High,0.00048263,6.457e-05,13.37877877463067,0.1923,0.0012589,4.209e-06,0.3343395027404877,0.02502,0.0018354,0.001221,66.52500817260542,0.01865,7.1168e-05,1.4e-05,19.67176258992806,2.631e-05
7284,7.5,Medium,100,80,120,8,25,20,10,2000,3000,Citrate,300,Loam,0.5,Wet,3,Low,High,0.00048263,2.651e-05,5.492820587199303,0.1601,0.0012589,3.883e-06,0.3084438795774088,0.04681,0.0018354,0.0007495,40.83578511496132,0.02322,7.1168e-05,1.379e-05,19.376686151079134,5.256e-05
7285,7.5,Medium,100,80,120,8,25,20,10,2000,3000,Humic,50,Loam,0.5,Wet,3,Low,High,0.00048263,0.0001298,26.894308269274603,0.2118,0.0012589,4.369e-06,0.3470490110413853,0.01422,0.0018354,0.001625,88.53655878827503,0.0136,7.1168e-05,1.412e-05,19.84037769784173,1.453e-05
7286,7.5,Medium,100,80,120,8,25,20,10,2000,3000,Humic,150,Loam,0.5,Wet,3,Low,High,0.00048263,0.0001269,26.29343389345876,0.2112,0.0012589,4.366e-06,0.3468107077607435,0.01449,0.0018354,0.001621,88.31862264356543,0.01383,7.1168e-05,1.412e-05,19.84037769784173,1.482e-05
7287,7.5,Medium,100,80,120,8,25,20,10,2000,3000,Humic,300,Loam,0.5,Wet,3,Low,High,0.00048263,0.0001226,25.4024822327663,0.2102,0.0012589,4.361e-06,0.3464135356263405,0.01492,0.0018354,0.001615,87.99171842650104,0.0142,7.1168e-05,1.411e-05,19.826326438848923,1.526e-05
7288,7.5,Medium,100,80,120,8,25,20,10,2000,3000,Fulvic,50,Loam,0.5,Wet,3,Low,High,0.00048263,0.0001298,26.894308269274603,0.2118,0.0012589,4.369e-06,0.3470490110413853,0.01422,0.0018354,0.001625,88.53655878827503,0.0136,7.1168e-05,1.412e-05,19.84037769784173,1.453e-05
7289,7.5,Medium,100,80,120,8,25,20,10,2000,3000,Fulvic,150,Loam,0.5,Wet,3,Low,High,0.00048263,0.0001269,26.29343389345876,0.2112,0.0012589,4.366e-06,0.3468107077607435,0.01449,0.0018354,0.001621,88.31862264356543,0.01383,7.1168e-05,1.412e-05,19.84037769784173,1.482e-05
7290,7.5,Medium,100,80,120,8,25,20,10,2000,3000,Fulvic,300,Loam,0.5,Wet,3,Low,High,0.00048263,0.0001226,25.4024822327663,0.2102,0.0012589,4.361e-06,0.3464135356263405,0.01492,0.0018354,0.001615,87.99171842650104,0.0142,7.1168e-05,1.411e-05,19.826326438848923,1.526e-05
7291,7.5,Medium,100,80,120,8,25,100,50,100,150,EDTA,50,Loam,0.5,Mesic,8,High,Low,0.00048263,0.0001953,40.46578124028759,0.09219,0.0012589,0.0001582,12.56652633251251,0.1489,0.0018354,0.001772,96.54571210635284,0.004288,7.1168e-05,5.695e-05,80.02191996402878,1.696e-05
7292,7.5,Medium,100,80,120,8,25,100,50,100,150,EDTA,150,Loam,0.5,Mesic,8,High,Low,0.00048263,0.0001754,36.34253983382716,0.09451,0.0012589,0.0001355,10.76336484232266,0.1457,0.0018354,0.001761,95.94638770840145,0.004865,7.1168e-05,5.651e-05,79.40366456834533,1.921e-05
7293,7.5,Medium,100,80,120,8,25,100,50,100,150,EDTA,300,Loam,0.5,Mesic,8,High,Low,0.00048263,0.0001351,27.99245799059321,0.09817,0.0012589,9.63e-05,7.649535308602748,0.1396,0.0018354,0.001734,94.47531873161164,0.006461,7.1168e-05,5.543e-05,77.88612859712232,2.541e-05
7294,7.5,Medium,100,80,120,8,25,100,50,100,150,NTA,50,Loam,0.5,Mesic,8,High,Low,0.00048263,0.000202,41.85400824648281,0.09762,0.0012589,0.0001487,11.811899277146717,0.1434,0.0018354,0.001766,96.21880788928844,0.004377,7.1168e-05,5.708e-05,80.20458633093526,1.74e-05
7295,7.5,Medium,100,80,120,8,25,100,50,100,150,NTA,150,Loam,0.5,Mesic,8,High,Low,0.00048263,0.0001962,40.65225949485113,0.1174,0.0012589,0.0001022,8.118198427198347,0.1221,0.0018354,0.001734,94.47531873161164,0.005325,7.1168e-05,5.692e-05,79.97976618705036,2.15e-05
7296,7.5,Medium,100,80,120,8,25,100,50,100,150,NTA,300,Loam,0.5,Mesic,8,High,Low,0.00048263,0.0001601,33.17240950624702,0.1765,0.0012589,2.625e-05,2.085153705616014,0.05776,0.0018354,0.001539,83.85093167701864,0.008704,7.1168e-05,5.603e-05,78.72920413669065,3.899e-05
7297,7.5,Medium,100,80,120,8,25,100,50,100,150,Citrate,50,Loam,0.5,Mesic,8,High,Low,0.00048263,0.0001845,38.22804218552515,0.08886,0.0012589,0.0001585,12.590356660576694,0.1523,0.0018354,0.001719,93.65805818895063,0.004246,7.1168e-05,5.7e-05,80.09217625899282,1.732e-05
7298,7.5,Medium,100,80,120,8,25,100,50,100,150,Citrate,150,Loam,0.5,Mesic,8,High,Low,0.00048263,0.0001436,29.7536415059155,0.08328,0.0012589,0.0001356,10.771308285010722,0.1569,0.0018354,0.001594,86.84755366677562,0.00474,7.1168e-05,5.671e-05,79.68468974820144,2.075e-05
7299,7.5,Medium,100,80,120,8,25,100,50,100,150,Citrate,300,Loam,0.5,Mesic,8,High,Low,0.00048263,8.729e-05,18.086318712056855,0.07495,0.0012589,9.508e-05,7.5526253078084045,0.1629,0.0018354,0.001357,73.93483709273183,0.005976,7.1168e-05,5.607e-05,78.78540917266187,3.038e-05
7300,7.5,Medium,100,80,120,8,25,100,50,100,150,Humic,50,Loam,0.5,Mesic,8,High,Low,0.00048263,0.0002011,41.66752999191928,0.0907,0.0012589,0.0001675,13.305266502502183,0.1507,0.0018354,0.001774,96.65468017870764,0.004103,7.1168e-05,5.711e-05,80.24674010791367,1.625e-05
7301,7.5,Medium,100,80,120,8,25,100,50,100,150,Humic,150,Loam,0.5,Mesic,8,High,Low,0.00048263,0.0001957,40.54866046453805,0.08991,0.0012589,0.0001651,13.114623877988722,0.1514,0.0018354,0.00177,96.43674403399804,0.00417,7.1168e-05,5.706e-05,80.17648381294966,1.654e-05
7302,7.5,Medium,100,80,120,8,25,100,50,100,150,Humic,300,Loam,0.5,Mesic,8,High,Low,0.00048263,0.0001874,38.82891656134099,0.08864,0.0012589,0.0001616,12.836603383906583,0.1525,0.0018354,0.001763,96.05535578075624,0.004277,7.1168e-05,5.7e-05,80.09217625899282,1.701e-05
7303,7.5,Medium,100,80,120,8,25,100,50,100,150,Fulvic,50,Loam,0.5,Mesic,8,High,Low,0.00048263,0.0002011,41.66752999191928,0.0907,0.0012589,0.0001675,13.305266502502183,0.1507,0.0018354,0.001774,96.65468017870764,0.004103,7.1168e-05,5.711e-05,80.24674010791367,1.625e-05
7304,7.5,Medium,100,80,120,8,25,100,50,100,150,Fulvic,150,Loam,0.5,Mesic,8,High,Low,0.00048263,0.0001957,40.54866046453805,0.08991,0.0012589,0.0001651,13.114623877988722,0.1514,0.0018354,0.00177,96.43674403399804,0.00417,7.1168e-05,5.706e-05,80.17648381294966,1.654e-05
7305,7.5,Medium,100,80,120,8,25,100,50,100,150,Fulvic,300,Loam,0.5,Mesic,8,High,Low,0.00048263,0.0001874,38.82891656134099,0.08864,0.0012589,0.0001616,12.836603383906583,0.1525,0.0018354,0.001763,96.05535578075624,0.004277,7.1168e-05,5.7e-05,80.09217625899282,1.701e-05
7306,7.5,Medium,100,80,120,8,25,100,50,100,150,EDTA,50,Loam,0.5,Wet,3,High,Low,0.00048263,0.0001941,40.217143567536205,0.1028,0.0012589,0.0001302,10.342362379855429,0.1375,0.0018354,0.001772,96.54571210635284,0.004812,7.1168e-05,5.795e-05,81.42704586330936,1.936e-05
7307,7.5,Medium,100,80,120,8,25,100,50,100,150,EDTA,150,Loam,0.5,Wet,3,High,Low,0.00048263,0.0001707,35.36870894888423,0.1049,0.0012589,0.0001095,8.698069743426801,0.1343,0.0018354,0.001758,95.78293559986923,0.005542,7.1168e-05,5.725e-05,80.44345773381296,2.22e-05
7308,7.5,Medium,100,80,120,8,25,100,50,100,150,EDTA,300,Loam,0.5,Wet,3,High,Low,0.00048263,0.0001241,25.713279323705528,0.1069,0.0012589,7.524e-05,5.976646278497101,0.1293,0.0018354,0.001725,93.98496240601504,0.007617,7.1168e-05,5.563e-05,78.16715377697842,3.022e-05
7309,7.5,Medium,100,80,120,8,25,100,50,100,150,NTA,50,Loam,0.5,Wet,3,High,Low,0.00048263,0.0002018,41.81256863435758,0.1095,0.0012589,0.0001208,9.595678767177692,0.1307,0.0018354,0.001765,96.16432385311104,0.00491,7.1168e-05,5.804e-05,81.55350719424462,1.986e-05
7310,7.5,Medium,100,80,120,8,25,100,50,100,150,NTA,150,Loam,0.5,Wet,3,High,Low,0.00048263,0.0001943,40.25858317966144,0.1321,0.0012589,7.846e-05,6.232425133052665,0.1064,0.0018354,0.001724,93.93047836983764,0.006011,7.1168e-05,5.754e-05,80.85094424460434,2.468e-05
7311,7.5,Medium,100,80,120,8,25,100,50,100,150,NTA,300,Loam,0.5,Wet,3,High,Low,0.00048263,0.0001546,32.03282017280318,0.182,0.0012589,2.2e-05,1.747557391373421,0.05167,0.0018354,0.001509,82.21641059169663,0.00911,7.1168e-05,5.609e-05,78.81351169064749,4.165e-05
7312,7.5,Medium,100,80,120,8,25,100,50,100,150,Citrate,50,Loam,0.5,Wet,3,High,Low,0.00048263,0.0001829,37.8965252885233,0.09898,0.0012589,0.0001309,10.397966478671856,0.1414,0.0018354,0.001715,93.44012204424104,0.00476,7.1168e-05,5.804e-05,81.55350719424462,1.982e-05
7313,7.5,Medium,100,80,120,8,25,100,50,100,150,Citrate,150,Loam,0.5,Wet,3,High,Low,0.00048263,0.0001381,28.614052172471663,0.0919,0.0012589,0.0001109,8.809277941059655,0.1473,0.0018354,0.001576,85.86684101558242,0.005379,7.1168e-05,5.758e-05,80.90714928057555,2.417e-05
7314,7.5,Medium,100,80,120,8,25,100,50,100,150,Citrate,300,Loam,0.5,Wet,3,High,Low,0.00048263,8.013e-05,16.602780597973602,0.08105,0.0012589,7.702e-05,6.118039558344587,0.1554,0.0018354,0.001315,71.64650757328103,0.006822,7.1168e-05,5.66e-05,79.53012589928058,3.612e-05
7315,7.5,Medium,100,80,120,8,25,100,50,100,150,Humic,50,Loam,0.5,Wet,3,High,Low,0.00048263,0.0002012,41.68824979798189,0.1012,0.0012589,0.0001389,11.033441893716734,0.1395,0.0018354,0.001775,96.70916421488504,0.004581,7.1168e-05,5.821e-05,81.79237859712231,1.848e-05
7316,7.5,Medium,100,80,120,8,25,100,50,100,150,Humic,150,Loam,0.5,Wet,3,High,Low,0.00048263,0.0001954,40.48650104635021,0.1003,0.0012589,0.0001369,10.874573039955514,0.1402,0.0018354,0.00177,96.43674403399804,0.004662,7.1168e-05,5.815e-05,81.70807104316548,1.884e-05
7317,7.5,Medium,100,80,120,8,25,100,50,100,150,Humic,300,Loam,0.5,Wet,3,High,Low,0.00048263,0.0001866,38.663158112840065,0.09888,0.0012589,0.0001338,10.628326316625625,0.1415,0.0018354,0.001763,96.05535578075624,0.004792,7.1168e-05,5.806e-05,81.58160971223023,1.941e-05
7318,7.5,Medium,100,80,120,8,25,100,50,100,150,Fulvic,50,Loam,0.5,Wet,3,High,Low,0.00048263,0.0002012,41.68824979798189,0.1012,0.0012589,0.0001389,11.033441893716734,0.1395,0.0018354,0.001775,96.70916421488504,0.004581,7.1168e-05,5.821e-05,81.79237859712231,1.848e-05
7319,7.5,Medium,100,80,120,8,25,100,50,100,150,Fulvic,150,Loam,0.5,Wet,3,High,Low,0.00048263,0.0001954,40.48650104635021,0.1003,0.0012589,0.0001369,10.874573039955514,0.1402,0.0018354,0.00177,96.43674403399804,0.004662,7.1168e-05,5.815e-05,81.70807104316548,1.884e-05
