scenario_id,ph,metal_level,pb_mg_L,cu_mg_L,zn_mg_L,chelator,dose_mg_L,texture,texture_sites,moisture,pe,pb_total_mol,pb_free_mol,pb_percent_free,pb_sorbed_mol,cu_total_mol,cu_free_mol,cu_percent_free,cu_sorbed_mol,zn_total_mol,zn_free_mol,zn_percent_free,zn_sorbed_mol
286,5.5,Medium,100,80,120,Citrate,50,Loam,0.5,Mesic,8,0.00048263,0.0003825,79.25325818950334,0.02026,0.0012589,0.001024,81.3408531257447,0.1082,0.0018354,0.001804,98.28920126402963,0.0004901
287,5.5,Medium,100,80,120,Citrate,150,Loam,0.5,Mesic,8,0.00048263,0.0003042,63.0296500424756,0.02166,0.0012589,0.0006488,51.537056160139805,0.09219,0.0018354,0.001754,95.56499945515962,0.0006406
288,5.5,Medium,100,80,120,None,0,Loam,0.5,Wet,3,0.00048263,0.0004222,87.4790211963616,0.03633,0.0012589,0.0003945,31.336881404400664,0.06773,0.0018354,0.001822,99.26991391522284,0.0008042
289,5.5,Medium,100,80,120,EDTA,10,Loam,0.5,Wet,3,0.00048263,0.0004168,86.36015166898038,0.03636,0.0012589,0.0003842,30.518706807530382,0.06688,0.0018354,0.001822,99.26991391522284,0.0008151
290,5.5,Medium,100,80,120,EDTA,50,Loam,0.5,Wet,3,0.00048263,0.0003941,81.65675569276671,0.0364,0.0012589,0.0003442,27.34132973230598,0.06344,0.0018354,0.00182,99.16094584286805,0.000862
291,5.5,Medium,100,80,120,EDTA,150,Loam,0.5,Wet,3,0.00048263,0.0003297,68.31320058844248,0.03564,0.0012589,0.0002527,20.073079672730163,0.05452,0.0018354,0.001813,98.77955758962624,0.001005
292,5.5,Medium,100,80,120,Citrate,10,Loam,0.5,Wet,3,0.00048263,0.000408,84.53680873547023,0.03583,0.0012589,0.0003829,30.41544205258559,0.0671,0.0018354,0.001816,98.94300969815843,0.0008178
293,5.5,Medium,100,80,120,Citrate,50,Loam,0.5,Wet,3,0.00048263,0.000354,73.34811346165799,0.03381,0.0012589,0.0003379,26.840892842958137,0.0644,0.0018354,0.001787,97.36297264901384,0.0008756
294,5.5,Medium,100,80,120,Citrate,150,Loam,0.5,Wet,3,0.00048263,0.0002374,49.18881959264861,0.02847,0.0012589,0.0002354,18.698864087695608,0.05633,0.0018354,0.001689,92.02353710362863,0.001039
295,5.5,Medium,100,80,120,None,0,Clay,1.5,Dry,12,0.00048263,0.0004154,86.07007438410376,0.05833,0.0012589,0.001227,97.46604178250854,0.3439,0.0018354,0.00182,99.16094584286805,0.001311
296,5.5,Medium,100,80,120,EDTA,10,Clay,1.5,Dry,12,0.00048263,0.0004135,85.67639806891408,0.05904,0.0012589,0.001196,95.00357454920962,0.3409,0.0018354,0.00182,99.16094584286805,0.001333
297,5.5,Medium,100,80,120,EDTA,50,Clay,1.5,Dry,12,0.00048263,0.0004051,83.93593435965438,0.06201,0.0012589,0.001074,85.3125744697752,0.3279,0.0018354,0.001819,99.10646180669063,0.001428
298,5.5,Medium,100,80,120,EDTA,150,Clay,1.5,Dry,12,0.00048263,0.0003766,78.03078963180904,0.07044,0.0012589,0.0007753,61.585511160536974,0.2893,0.0018354,0.001817,98.99749373433583,0.001743
299,5.5,Medium,100,80,120,Citrate,10,Clay,1.5,Dry,12,0.00048263,0.000409,84.7440067960964,0.05881,0.0012589,0.001186,94.20923028040352,0.3403,0.0018354,0.001817,98.99749373433583,0.00134
300,5.5,Medium,100,80,120,Citrate,50,Clay,1.5,Dry,12,0.00048263,0.0003825,79.25325818950334,0.06076,0.0012589,0.001024,81.3408531257447,0.3245,0.0018354,0.001804,98.28920126402963,0.00147
301,5.5,Medium,100,80,120,Citrate,150,Clay,1.5,Dry,12,0.00048263,0.0003042,63.0296500424756,0.06496,0.0012589,0.0006488,51.537056160139805,0.2765,0.0018354,0.001754,95.56499945515962,0.001921
302,5.5,Medium,100,80,120,None,0,Clay,1.5,Mesic,8,0.00048263,0.0004154,86.07007438410376,0.05833,0.0012589,0.001227,97.46604178250854,0.3439,0.0018354,0.00182,99.16094584286805,0.001311
303,5.5,Medium,100,80,120,EDTA,10,Clay,1.5,Mesic,8,0.00048263,0.0004135,85.67639806891408,0.05904,0.0012589,0.001196,95.00357454920962,0.3409,0.0018354,0.00182,99.16094584286805,0.001333
304,5.5,Medium,100,80,120,EDTA,50,Clay,1.5,Mesic,8,0.00048263,0.0004051,83.93593435965438,0.06201,0.0012589,0.001074,85.3125744697752,0.3279,0.0018354,0.001819,99.10646180669063,0.001428
305,5.5,Medium,100,80,120,EDTA,150,Clay,1.5,Mesic,8,0.00048263,0.0003766,78.03078963180904,0.07044,0.0012589,0.0007753,61.585511160536974,0.2893,0.0018354,0.001817,98.99749373433583,0.001743
306,5.5,Medium,100,80,120,Citrate,10,Clay,1.5,Mesic,8,0.00048263,0.000409,84.7440067960964,0.05881,0.0012589,0.001186,94.20923028040352,0.3402,0.0018354,0.001817,98.99749373433583,0.00134
307,5.5,Medium,100,80,120,Citrate,50,Clay,1.5,Mesic,8,0.00048263,0.0003825,79.25325818950334,0.06076,0.0012589,0.001024,81.3408531257447,0.3245,0.0018354,0.001804,98.28920126402963,0.00147
308,5.5,Medium,100,80,120,Citrate,150,Clay,1.5,Mesic,8,0.00048263,0.0003042,63.0296500424756,0.06496,0.0012589,0.0006488,51.537056160139805,0.2765,0.0018354,0.001754,95.56499945515962,0.001921
309,5.5,Medium,100,80,120,None,0,Clay,1.5,Wet,3,0.00048263,0.0004222,87.4790211963616,0.1089,0.0012589,0.0003945,31.336881404400664,0.2031,0.0018354,0.001822,99.26991391522284,0.002412
310,5.5,Medium,100,80,120,EDTA,10,Clay,1.5,Wet,3,0.00048263,0.0004168,86.36015166898038,0.109,0.0012589,0.0003842,30.518706807530382,0.2006,0.0018354,0.001822,99.26991391522284,0.002445
311,5.5,Medium,100,80,120,EDTA,50,Clay,1.5,Wet,3,0.00048263,0.0003941,81.65675569276671,0.1092,0.0012589,0.0003442,27.34132973230598,0.1902,0.0018354,0.00182,99.16094584286805,0.002585
312,5.5,Medium,100,80,120,EDTA,150,Clay,1.5,Wet,3,0.00048263,0.0003297,68.31320058844248,0.1069,0.0012589,0.0002527,20.073079672730163,0.1635,0.0018354,0.001813,98.77955758962624,0.003014
313,5.5,Medium,100,80,120,Citrate,10,Clay,1.5,Wet,3,0.00048263,0.000408,84.53680873547023,0.1075,0.0012589,0.0003829,30.41544205258559,0.2012,0.0018354,0.001816,98.94300969815843,0.002453
314,5.5,Medium,100,80,120,Citrate,50,Clay,1.5,Wet,3,0.00048263,0.000354,73.34811346165799,0.1014,0.0012589,0.0003379,26.840892842958137,0.1931,0.0018354,0.001787,97.36297264901384,0.002626
315,5.5,Medium,100,80,120,Citrate,150,Clay,1.5,Wet,3,0.00048263,0.0002374,49.18881959264861,0.08537,0.0012589,0.0002354,18.698864087695608,0.1689,0.0018354,0.001689,92.02353710362863,0.003116
316,5.5,High,300,250,400,None,0,Sand,0.1,Dry,12,0.0014479,0.001274,87.98950203743352,0.004756,0.0039339,0.003822,97.15549454739572,0.02846,0.0061181,0.006079,99.36091270165576,0.0001164
317,5.5,High,300,250,400,EDTA,10,Sand,0.1,Dry,12,0.0014479,0.001272,87.85137095103252,0.004776,0.0039339,0.003792,96.39289254937849,0.0284,0.0061181,0.006079,99.36091270165576,0.000117
318,5.5,High,300,250,400,EDTA,50,Sand,0.1,Dry,12,0.0014479,0.001265,87.36791214862906,0.004861,0.0039339,0.003669,93.26622435750782,0.02814,0.0061181,0.006078,99.34456775796409,0.0001198
319,5.5,High,300,250,400,EDTA,150,Sand,0.1,Dry,12,0.0014479,0.001243,85.84847019821811,0.005083,0.0039339,0.003365,85.53852411093318,0.02745,0.0061181,0.006077,99.32822281427242,0.0001274
320,5.5,High,300,250,400,Citrate,10,Sand,0.1,Dry,12,0.0014479,0.001268,87.57510877823054,0.004771,0.0039339,0.003781,96.11327181677217,0.02839,0.0061181,0.006076,99.31187787058074,0.0001173
321,5.5,High,300,250,400,Citrate,50,Sand,0.1,Dry,12,0.0014479,0.001243,85.84847019821811,0.004837,0.0039339,0.003617,91.94438089427794,0.02809,0.0061181,0.006064,99.11573854628072,0.000121
322,5.5,High,300,250,400,Citrate,150,Sand,0.1,Dry,12,0.0014479,0.001179,81.42827543338628,0.005023,0.0039339,0.003209,81.57299372124356,0.02727,0.0061181,0.006031,98.57635540445564,0.0001317
323,5.5,High,300,250,400,None,0,Sand,0.1,Mesic,8,0.0014479,0.001274,87.98950203743352,0.004756,0.0039339,0.003822,97.15549454739572,0.02846,0.0061181,0.006079,99.36091270165576,0.0001164
324,5.5,High,300,250,400,EDTA,10,Sand,0.1,Mesic,8,0.0014479,0.001272,87.85137095103252,0.004777,0.0039339,0.003792,96.39289254937849,0.0284,0.0061181,0.006079,99.36091270165576,0.000117
325,5.5,High,300,250,400,EDTA,50,Sand,0.1,Mesic,8,0.0014479,0.001265,87.36791214862906,0.004861,0.0039339,0.003669,93.26622435750782,0.02814,0.0061181,0.006078,99.34456775796409,0.0001198
326,5.5,High,300,250,400,EDTA,150,Sand,0.1,Mesic,8,0.0014479,0.001243,85.84847019821811,0.005083,0.0039339,0.003365,85.53852411093318,0.02745,0.0061181,0.006077,99.32822281427242,0.0001274
327,5.5,High,300,250,400,Citrate,10,Sand,0.1,Mesic,8,0.0014479,0.001268,87.57510877823054,0.004772,0.0039339,0.003781,96.11327181677217,0.02839,0.0061181,0.006076,99.31187787058074,0.0001173
328,5.5,High,300,250,400,Citrate,50,Sand,0.1,Mesic,8,0.0014479,0.001243,85.84847019821811,0.004837,0.0039339,0.003617,91.94438089427794,0.02809,0.0061181,0.006064,99.11573854628072,0.0001211
329,5.5,High,300,250,400,Citrate,150,Sand,0.1,Mesic,8,0.0014479,0.001179,81.42827543338628,0.005023,0.0039339,0.003209,81.57299372124356,0.02727,0.0061181,0.006031,98.57635540445564,0.0001317
330,5.5,High,300,250,400,None,0,Sand,0.1,Wet,3,0.0014479,0.001314,90.75212376545342,0.008002,0.0039339,0.001778,45.19687841582146,0.02159,0.0061181,0.006093,99.58974191333913,0.0001903
331,5.5,High,300,250,400,EDTA,10,Sand,0.1,Wet,3,0.0014479,0.00131,90.47586159265141,0.008023,0.0039339,0.001761,44.76473728361168,0.02152,0.0061181,0.006093,99.58974191333913,0.0001914
332,5.5,High,300,250,400,EDTA,50,Sand,0.1,Wet,3,0.0014479,0.001293,89.30174735824298,0.008109,0.0039339,0.001696,43.112432954574345,0.02122,0.0061181,0.006092,99.57339696964745,0.0001959
333,5.5,High,300,250,400,EDTA,150,Sand,0.1,Wet,3,0.0014479,0.001247,86.1247323710201,0.008319,0.0039339,0.001536,39.04522229848242,0.02044,0.0061181,0.006088,99.50801719488076,0.0002082
334,5.5,High,300,250,400,Citrate,10,Sand,0.1,Wet,3,0.0014479,0.001302,89.92333724704744,0.007996,0.0039339,0.001758,44.688477083809964,0.02153,0.0061181,0.006088,99.50801719488076,0.0001917
335,5.5,High,300,250,400,Citrate,50,Sand,0.1,Wet,3,0.0014479,0.001256,86.74632225982457,0.007976,0.0039339,0.001678,42.654871755764,0.02127,0.0061181,0.006066,99.14842843366407,0.0001976
336,5.5,High,300,250,400,Citrate,150,Sand,0.1,Wet,3,0.0014479,0.001142,78.87285033496788,0.007934,0.0039339,0.001483,37.69795876865197,0.02055,0.0061181,0.006006,98.16773181216392,0.0002139
337,5.5,High,300,250,400,None,0,Loam,0.5,Dry,12,0.0014479,0.001274,87.98950203743352,0.02369,0.0039339,0.003822,97.15549454739572,0.1418,0.0061181,0.006079,99.36091270165576,0.0005797
338,5.5,High,300,250,400,EDTA,10,Loam,0.5,Dry,12,0.0014479,0.001272,87.85137095103252,0.0238,0.0039339,0.003792,96.39289254937849,0.1415,0.0061181,0.006079,99.36091270165576,0.000583
339,5.5,High,300,250,400,EDTA,50,Loam,0.5,Dry,12,0.0014479,0.001265,87.36791214862906,0.02422,0.0039339,0.003669,93.26622435750782,0.1402,0.0061181,0.006078,99.34456775796409,0.0005969
340,5.5,High,300,250,400,EDTA,150,Loam,0.5,Dry,12,0.0014479,0.001243,85.84847019821811,0.02532,0.0039339,0.003365,85.53852411093318,0.1368,0.0061181,0.006077,99.32822281427242,0.0006348
341,5.5,High,300,250,400,Citrate,10,Loam,0.5,Dry,12,0.0014479,0.001268,87.57510877823054,0.02377,0.0039339,0.003781,96.11327181677217,0.1414,0.0061181,0.006076,99.31187787058074,0.0005842
342,5.5,High,300,250,400,Citrate,50,Loam,0.5,Dry,12,0.0014479,0.001243,85.84847019821811,0.0241,0.0039339,0.003617,91.94438089427794,0.14,0.0061181,0.006064,99.11573854628072,0.0006031
343,5.5,High,300,250,400,Citrate,150,Loam,0.5,Dry,12,0.0014479,0.001179,81.42827543338628,0.02503,0.0039339,0.003209,81.57299372124356,0.1359,0.0061181,0.006031,98.57635540445564,0.0006564
344,5.5,High,300,250,400,None,0,Loam,0.5,Mesic,8,0.0014479,0.001274,87.98950203743352,0.02369,0.0039339,0.003822,97.15549454739572,0.1418,0.0061181,0.006079,99.36091270165576,0.0005797
345,5.5,High,300,250,400,EDTA,10,Loam,0.5,Mesic,8,0.0014479,0.001272,87.85137095103252,0.0238,0.0039339,0.003792,96.39289254937849,0.1415,0.0061181,0.006079,99.36091270165576,0.0005831
346,5.5,High,300,250,400,EDTA,50,Loam,0.5,Mesic,8,0.0014479,0.001265,87.36791214862906,0.02422,0.0039339,0.003669,93.26622435750782,0.1402,0.0061181,0.006078,99.34456775796409,0.0005969
347,5.5,High,300,250,400,EDTA,150,Loam,0.5,Mesic,8,0.0014479,0.001243,85.84847019821811,0.02532,0.0039339,0.003365,85.53852411093318,0.1368,0.0061181,0.006077,99.32822281427242,0.0006348
348,5.5,High,300,250,400,Citrate,10,Loam,0.5,Mesic,8,0.0014479,0.001268,87.57510877823054,0.02377,0.0039339,0.003781,96.11327181677217,0.1414,0.0061181,0.006076,99.31187787058074,0.0005842
349,5.5,High,300,250,400,Citrate,50,Loam,0.5,Mesic,8,0.0014479,0.001243,85.84847019821811,0.0241,0.0039339,0.003617,91.94438089427794,0.14,0.0061181,0.006064,99.11573854628072,0.0006031
350,5.5,High,300,250,400,Citrate,150,Loam,0.5,Mesic,8,0.0014479,0.001179,81.42827543338628,0.02503,0.0039339,0.003209,81.57299372124356,0.1359,0.0061181,0.006031,98.57635540445564,0.0006564
351,5.5,High,300,250,400,None,0,Loam,0.5,Wet,3,0.0014479,0.001314,90.75212376545342,0.03988,0.0039339,0.001778,45.19687841582146,0.1076,0.0061181,0.006093,99.58974191333913,0.0009483
352,5.5,High,300,250,400,EDTA,10,Loam,0.5,Wet,3,0.0014479,0.00131,90.47586159265141,0.03999,0.0039339,0.001761,44.76473728361168,0.1073,0.0061181,0.006093,99.58974191333913,0.0009538
353,5.5,High,300,250,400,EDTA,50,Loam,0.5,Wet,3,0.0014479,0.001293,89.30174735824298,0.04042,0.0039339,0.001696,43.112432954574345,0.1058,0.0061181,0.006092,99.57339696964745,0.0009765
354,5.5,High,300,250,400,EDTA,150,Loam,0.5,Wet,3,0.0014479,0.001247,86.1247323710201,0.04146,0.0039339,0.001536,39.04522229848242,0.1019,0.0061181,0.006088,99.50801719488076,0.001038
355,5.5,High,300,250,400,Citrate,10,Loam,0.5,Wet,3,0.0014479,0.001302,89.92333724704744,0.03985,0.0039339,0.001758,44.688477083809964,0.1073,0.0061181,0.006088,99.50801719488076,0.0009554
356,5.5,High,300,250,400,Citrate,50,Loam,0.5,Wet,3,0.0014479,0.001256,86.74632225982457,0.03975,0.0039339,0.001678,42.654871755764,0.106,0.0061181,0.006066,99.14842843366407,0.000985
357,5.5,High,300,250,400,Citrate,150,Loam,0.5,Wet,3,0.0014479,0.001142,78.87285033496788,0.03954,0.0039339,0.001483,37.69795876865197,0.1025,0.0061181,0.006006,98.16773181216392,0.001066
358,5.5,High,300,250,400,None,0,Clay,1.5,Dry,12,0.0014479,0.001274,87.98950203743352,0.07104,0.0039339,0.003822,97.15549454739572,0.4252,0.0061181,0.006079,99.36091270165576,0.001738
359,5.5,High,300,250,400,EDTA,10,Clay,1.5,Dry,12,0.0014479,0.001272,87.85137095103252,0.07135,0.0039339,0.003792,96.39289254937849,0.4242,0.0061181,0.006079,99.36091270165576,0.001748
360,5.5,High,300,250,400,EDTA,50,Clay,1.5,Dry,12,0.0014479,0.001265,87.36791214862906,0.0726,0.0039339,0.003669,93.26622435750782,0.4203,0.0061181,0.006078,99.34456775796409,0.00179
361,5.5,High,300,250,400,EDTA,150,Clay,1.5,Dry,12,0.0014479,0.001243,85.84847019821811,0.07593,0.0039339,0.003365,85.53852411093318,0.41,0.0061181,0.006077,99.32822281427242,0.001903
362,5.5,High,300,250,400,Citrate,10,Clay,1.5,Dry,12,0.0014479,0.001268,87.57510877823054,0.07127,0.0039339,0.003781,96.11327181677217,0.4241,0.0061181,0.006076,99.31187787058074,0.001752
363,5.5,High,300,250,400,Citrate,50,Clay,1.5,Dry,12,0.0014479,0.001243,85.84847019821811,0.07225,0.0039339,0.003617,91.94438089427794,0.4196,0.0061181,0.006064,99.11573854628072,0.001808
364,5.5,High,300,250,400,Citrate,150,Clay,1.5,Dry,12,0.0014479,0.001179,81.42827543338628,0.07503,0.0039339,0.003209,81.57299372124356,0.4073,0.0061181,0.006031,98.57635540445564,0.001968
365,5.5,High,300,250,400,None,0,Clay,1.5,Mesic,8,0.0014479,0.001274,87.98950203743352,0.07104,0.0039339,0.003822,97.15549454739572,0.4252,0.0061181,0.006079,99.36091270165576,0.001738
366,5.5,High,300,250,400,EDTA,10,Clay,1.5,Mesic,8,0.0014479,0.001272,87.85137095103252,0.07135,0.0039339,0.003792,96.39289254937849,0.4242,0.0061181,0.006079,99.36091270165576,0.001748
367,5.5,High,300,250,400,EDTA,50,Clay,1.5,Mesic,8,0.0014479,0.001265,87.36791214862906,0.0726,0.0039339,0.003669,93.26622435750782,0.4203,0.0061181,0.006078,99.34456775796409,0.00179
368,5.5,High,300,250,400,EDTA,150,Clay,1.5,Mesic,8,0.0014479,0.001243,85.84847019821811,0.07593,0.0039339,0.003365,85.53852411093318,0.41,0.0061181,0.006077,99.32822281427242,0.001903
369,5.5,High,300,250,400,Citrate,10,Clay,1.5,Mesic,8,0.0014479,0.001268,87.57510877823054,0.07127,0.0039339,0.003781,96.11327181677217,0.4241,0.0061181,0.006076,99.31187787058074,0.001752
370,5.5,High,300,250,400,Citrate,50,Clay,1.5,Mesic,8,0.0014479,0.001243,85.84847019821811,0.07226,0.0039339,0.003617,91.94438089427794,0.4196,0.0061181,0.006064,99.11573854628072,0.001808
371,5.5,High,300,250,400,Citrate,150,Clay,1.5,Mesic,8,0.0014479,0.001179,81.42827543338628,0.07503,0.0039339,0.003209,81.57299372124356,0.4073,0.0061181,0.006031,98.57635540445564,0.001968
372,5.5,High,300,250,400,None,0,Clay,1.5,Wet,3,0.0014479,0.001314,90.75212376545342,0.1196,0.0039339,0.001778,45.19687841582146,0.3227,0.0061181,0.006093,99.58974191333913,0.002843
373,5.5,High,300,250,400,EDTA,10,Clay,1.5,Wet,3,0.0014479,0.00131,90.47586159265141,0.1199,0.0039339,0.001761,44.76473728361168,0.3216,0.0061181,0.006093,99.58974191333913,0.00286
374,5.5,High,300,250,400,EDTA,50,Clay,1.5,Wet,3,0.0014479,0.001293,89.30174735824298,0.1212,0.0039339,0.001696,43.112432954574345,0.3171,0.0061181,0.006092,99.57339696964745,0.002928
375,5.5,High,300,250,400,EDTA,150,Clay,1.5,Wet,3,0.0014479,0.001247,86.1247323710201,0.1243,0.0039339,0.001536,39.04522229848242,0.3055,0.0061181,0.006088,99.50801719488076,0.003112
376,5.5,High,300,250,400,Citrate,10,Clay,1.5,Wet,3,0.0014479,0.001302,89.92333724704744,0.1195,0.0039339,0.001758,44.688477083809964,0.3218,0.0061181,0.006088,99.50801719488076,0.002865
377,5.5,High,300,250,400,Citrate,50,Clay,1.5,Wet,3,0.0014479,0.001256,86.74632225982457,0.1192,0.0039339,0.001678,42.654871755764,0.3179,0.0061181,0.006066,99.14842843366407,0.002953
378,5.5,High,300,250,400,Citrate,150,Clay,1.5,Wet,3,0.0014479,0.001142,78.87285033496788,0.1186,0.0039339,0.001483,37.69795876865197,0.3072,0.0061181,0.006006,98.16773181216392,0.003197
379,6.0,Low,25,20,30,None,0,Sand,0.1,Dry,12,0.00012066,9.26e-05,76.74457152328858,0.004586,0.00031471,0.0002855,90.71843919799181,0.02821,0.00045886,0.0004523,98.57037004750904,0.0001149
380,6.0,Low,25,20,30,EDTA,10,Sand,0.1,Dry,12,0.00012066,9.086e-05,75.30250290071274,0.004853,0.00031471,0.0002568,81.59893235041785,0.02737,0.00045886,0.0004521,98.52678376846968,0.0001238
381,6.0,Low,25,20,30,EDTA,50,Sand,0.1,Dry,12,0.00012066,7.979e-05,66.12796287087683,0.006221,0.00031471,0.0001472,46.77321978964761,0.0229,0.00045886,0.0004508,98.24347295471385,0.0001802
382,6.0,Low,25,20,30,EDTA,150,Sand,0.1,Dry,12,0.00012066,7.011e-06,5.810542018896072,0.003408,0.00031471,3.891e-06,1.2363763464777096,0.003774,0.00045886,0.0003622,78.93475134027808,0.000903
383,6.0,Low,25,20,30,Citrate,10,Sand,0.1,Dry,12,0.00012066,8.697e-05,72.07856787667826,0.004785,0.00031471,0.000248,78.80270725429762,0.02722,0.00045886,0.000449,97.85119644335964,0.0001267
384,6.0,Low,25,20,30,Citrate,50,Sand,0.1,Dry,12,0.00012066,5.831e-05,48.32587435769932,0.005455,0.00031471,0.0001183,37.59016237170729,0.02209,0.00045886,0.0004242,92.44649784247919,0.0002036
385,6.0,Low,25,20,30,Citrate,150,Sand,0.1,Dry,12,0.00012066,7.63e-06,6.323553787502072,0.003027,0.00031471,1.006e-05,3.196593689428363,0.00796,0.00045886,0.0002005,43.69524473695681,0.0004079
386,6.0,Low,25,20,30,None,0,Sand,0.1,Mesic,8,0.00012066,9.26e-05,76.74457152328858,0.004586,0.00031471,0.0002855,90.71843919799181,0.02821,0.00045886,0.0004523,98.57037004750904,0.0001149
387,6.0,Low,25,20,30,EDTA,10,Sand,0.1,Mesic,8,0.00012066,9.086e-05,75.30250290071274,0.004853,0.00031471,0.0002568,81.59893235041785,0.02737,0.00045886,0.0004521,98.52678376846968,0.0001238
388,6.0,Low,25,20,30,EDTA,50,Sand,0.1,Mesic,8,0.00012066,7.979e-05,66.12796287087683,0.006221,0.00031471,0.0001472,46.77321978964761,0.0229,0.00045886,0.0004508,98.24347295471385,0.0001802
389,6.0,Low,25,20,30,EDTA,150,Sand,0.1,Mesic,8,0.00012066,7.011e-06,5.810542018896072,0.003408,0.00031471,3.891e-06,1.2363763464777096,0.003774,0.00045886,0.0003622,78.93475134027808,0.000903
390,6.0,Low,25,20,30,Citrate,10,Sand,0.1,Mesic,8,0.00012066,8.697e-05,72.07856787667826,0.004785,0.00031471,0.000248,78.80270725429762,0.02722,0.00045886,0.000449,97.85119644335964,0.0001267
391,6.0,Low,25,20,30,Citrate,50,Sand,0.1,Mesic,8,0.00012066,5.831e-05,48.32587435769932,0.005455,0.00031471,0.0001183,37.59016237170729,0.02209,0.00045886,0.0004242,92.44649784247919,0.0002036
392,6.0,Low,25,20,30,Citrate,150,Sand,0.1,Mesic,8,0.00012066,7.63e-06,6.323553787502072,0.003027,0.00031471,1.006e-05,3.196593689428363,0.00796,0.00045886,0.0002005,43.69524473695681,0.0004079
393,6.0,Low,25,20,30,None,0,Sand,0.1,Wet,3,0.00012066,9.277e-05,76.88546328526438,0.009924,0.00031471,7.665e-05,24.355756092910934,0.01636,0.00045886,0.0004524,98.59216318702873,0.0002482
394,6.0,Low,25,20,30,EDTA,10,Sand,0.1,Wet,3,0.00012066,8.755e-05,72.55925741753688,0.009926,0.00031471,6.974e-05,22.160083886752886,0.01578,0.00045886,0.0004518,98.46140434991064,0.0002627
395,6.0,Low,25,20,30,EDTA,50,Sand,0.1,Wet,3,0.00012066,6.384e-05,52.90900049726505,0.009579,0.00031471,4.402e-05,13.987480537637826,0.01318,0.00045886,0.0004482,97.6768513272022,0.0003449
396,6.0,Low,25,20,30,EDTA,150,Sand,0.1,Wet,3,0.00012066,6.26e-06,5.188131940991215,0.003171,0.00031471,3.331e-06,1.0584347494518764,0.003366,0.00045886,0.0003531,76.95157564398728,0.0009173
397,6.0,Low,25,20,30,Citrate,10,Sand,0.1,Wet,3,0.00012066,8.049e-05,66.70810542018896,0.009355,0.00031471,6.949e-05,22.080645673794923,0.01612,0.00045886,0.0004448,96.93588458353311,0.0002651
398,6.0,Low,25,20,30,Citrate,50,Sand,0.1,Wet,3,0.00012066,4.273e-05,35.41355876015249,0.007189,0.00031471,4.294e-05,13.644307457659433,0.01442,0.00045886,0.0003997,87.10717866015779,0.0003449
399,6.0,Low,25,20,30,Citrate,150,Sand,0.1,Wet,3,0.00012066,6.925e-06,5.739267362837726,0.002945,0.00031471,8.312e-06,2.641161704426297,0.007054,0.00045886,0.0001888,41.14544741315434,0.0004118
400,6.0,Low,25,20,30,None,0,Loam,0.5,Dry,12,0.00012066,9.26e-05,76.74457152328858,0.0229,0.00031471,0.0002855,90.71843919799181,0.1409,0.00045886,0.0004523,98.57037004750904,0.0005737
401,6.0,Low,25,20,30,EDTA,10,Loam,0.5,Dry,12,0.00012066,9.086e-05,75.30250290071274,0.02424,0.00031471,0.0002568,81.59893235041785,0.1367,0.00045886,0.0004521,98.52678376846968,0.0006185
402,6.0,Low,25,20,30,EDTA,50,Loam,0.5,Dry,12,0.00012066,7.979e-05,66.12796287087683,0.03107,0.00031471,0.0001472,46.77321978964761,0.1144,0.00045886,0.0004508,98.24347295471385,0.0009002
403,6.0,Low,25,20,30,EDTA,150,Loam,0.5,Dry,12,0.00012066,7.011e-06,5.810542018896072,0.01702,0.00031471,3.891e-06,1.2363763464777096,0.01885,0.00045886,0.0003622,78.93475134027808,0.00451
404,6.0,Low,25,20,30,Citrate,10,Loam,0.5,Dry,12,0.00012066,8.697e-05,72.07856787667826,0.0239,0.00031471,0.000248,78.80270725429762,0.1359,0.00045886,0.000449,97.85119644335964,0.0006327
405,6.0,Low,25,20,30,Citrate,50,Loam,0.5,Dry,12,0.00012066,5.831e-05,48.32587435769932,0.02725,0.00031471,0.0001183,37.59016237170729,0.1103,0.00045886,0.0004242,92.44649784247919,0.001017
406,6.0,Low,25,20,30,Citrate,150,Loam,0.5,Dry,12,0.00012066,7.63e-06,6.323553787502072,0.01512,0.00031471,1.006e-05,3.196593689428363,0.03975,0.00045886,0.0002005,43.69524473695681,0.002037
407,6.0,Low,25,20,30,None,0,Loam,0.5,Mesic,8,0.00012066,9.26e-05,76.74457152328858,0.02291,0.00031471,0.0002855,90.71843919799181,0.1409,0.00045886,0.0004523,98.57037004750904,0.0005737
408,6.0,Low,25,20,30,EDTA,10,Loam,0.5,Mesic,8,0.00012066,9.086e-05,75.30250290071274,0.02424,0.00031471,0.0002568,81.59893235041785,0.1367,0.00045886,0.0004521,98.52678376846968,0.0006185
409,6.0,Low,25,20,30,EDTA,50,Loam,0.5,Mesic,8,0.00012066,7.979e-05,66.12796287087683,0.03107,0.00031471,0.0001472,46.77321978964761,0.1144,0.00045886,0.0004508,98.24347295471385,0.0009002
410,6.0,Low,25,20,30,EDTA,150,Loam,0.5,Mesic,8,0.00012066,7.011e-06,5.810542018896072,0.01702,0.00031471,3.891e-06,1.2363763464777096,0.01885,0.00045886,0.0003622,78.93475134027808,0.00451
411,6.0,Low,25,20,30,Citrate,10,Loam,0.5,Mesic,8,0.00012066,8.697e-05,72.07856787667826,0.0239,0.00031471,0.000248,78.80270725429762,0.1359,0.00045886,0.000449,97.85119644335964,0.0006328
