scenario_id,ph,metal_level,pb_mg_L,cu_mg_L,zn_mg_L,cd_mg_L,doc_mg_L,ca_mg_L,mg_mg_L,na_mg_L,cl_mg_L,chelator,dose_mg_L,texture,hfo_sites,moisture,pe,ca_mg_level,ionic_level,pb_total_mol,pb_free_mol,pb_percent_free,pb_sorbed_mol,cu_total_mol,cu_free_mol,cu_percent_free,cu_sorbed_mol,zn_total_mol,zn_free_mol,zn_percent_free,zn_sorbed_mol,cd_total_mol,cd_free_mol,cd_percent_free,cd_sorbed_mol
258,5.5,Low,25,20,30,2,40,100,50,2000,3000,EDTA,300,Clay,1.5,Dry,12,High,High,0.00012066,1.067e-10,8.843030001657551e-05,7.149e-08,0.00031471,5.545e-11,1.7619395634075816e-05,7.411e-08,0.00045886,2.558e-08,0.005574685089133941,8.788e-08,1.7792e-05,6.261e-10,0.003518997302158274,2.646e-10
259,5.5,Low,25,20,30,2,40,100,50,2000,3000,NTA,50,Clay,1.5,Dry,12,High,High,0.00012066,4.574e-05,37.908171722194595,0.02246,0.00031471,5.998e-05,19.058816052874075,0.05877,0.00045886,0.0004177,91.02994377370004,0.001052,1.7792e-05,3.475e-06,19.531250000000004,1.077e-06
260,5.5,Low,25,20,30,2,40,100,50,2000,3000,NTA,150,Clay,1.5,Dry,12,High,High,0.00012066,4.968e-06,4.117354549975136,0.003293,0.00031471,2.889e-07,0.09179879889422007,0.0003821,0.00045886,9.28e-05,20.224033474262303,0.0003155,1.7792e-05,3.155e-06,17.732688848920862,1.32e-06
261,5.5,Low,25,20,30,2,40,100,50,2000,3000,NTA,300,Clay,1.5,Dry,12,High,High,0.00012066,2.127e-08,0.017628045748383888,1.427e-05,0.00031471,1.105e-09,0.0003511169012741889,1.479e-06,0.00045886,4.548e-07,0.09911519853550102,1.564e-06,1.7792e-05,1.284e-07,0.7216726618705037,5.435e-08
262,5.5,Low,25,20,30,2,40,100,50,2000,3000,Citrate,50,Clay,1.5,Dry,12,High,High,0.00012066,3.629e-05,30.07624730648102,0.01544,0.00031471,0.000118,37.49483651615773,0.1002,0.00045886,0.0003982,86.78028156736258,0.000869,1.7792e-05,3.473e-06,19.520008992805757,9.324e-07
263,5.5,Low,25,20,30,2,40,100,50,2000,3000,Citrate,150,Clay,1.5,Dry,12,High,High,0.00012066,1.062e-05,8.801591248135257,0.006488,0.00031471,1.579e-05,5.017317530424836,0.01924,0.00045886,0.0002455,53.502157520812446,0.0007689,1.7792e-05,3.438e-06,19.323291366906474,1.325e-06
264,5.5,Low,25,20,30,2,40,100,50,2000,3000,Citrate,300,Clay,1.5,Dry,12,High,High,0.00012066,3.02e-06,2.502900712746561,0.001981,0.00031471,3.817e-06,1.212862635442153,0.004996,0.00045886,0.000103,22.446933705269583,0.0003466,1.7792e-05,3.332e-06,18.727517985611513,1.379e-06
265,5.5,Low,25,20,30,2,40,100,50,2000,3000,Humic,50,Clay,1.5,Dry,12,High,High,0.00012066,4.723e-05,39.143046577158955,0.01413,0.00031471,0.0002985,94.84922627180579,0.1782,0.00045886,0.0004234,92.27215272632175,0.0006498,1.7792e-05,3.479e-06,19.55373201438849,6.569e-07
266,5.5,Low,25,20,30,2,40,100,50,2000,3000,Humic,150,Clay,1.5,Dry,12,High,High,0.00012066,4.714e-05,39.06845682081883,0.01411,0.00031471,0.0002982,94.75390041625623,0.1781,0.00045886,0.0004234,92.27215272632175,0.00065,1.7792e-05,3.479e-06,19.55373201438849,6.572e-07
267,5.5,Low,25,20,30,2,40,100,50,2000,3000,Humic,300,Clay,1.5,Dry,12,High,High,0.00012066,4.7e-05,38.95242831095641,0.01408,0.00031471,0.0002979,94.65857456070668,0.178,0.00045886,0.0004232,92.22856644728239,0.0006502,1.7792e-05,3.479e-06,19.55373201438849,6.576e-07
268,5.5,Low,25,20,30,2,40,100,50,2000,3000,Fulvic,50,Clay,1.5,Dry,12,High,High,0.00012066,4.723e-05,39.143046577158955,0.01413,0.00031471,0.0002985,94.84922627180579,0.1782,0.00045886,0.0004234,92.27215272632175,0.0006498,1.7792e-05,3.479e-06,19.55373201438849,6.569e-07
269,5.5,Low,25,20,30,2,40,100,50,2000,3000,Fulvic,150,Clay,1.5,Dry,12,High,High,0.00012066,4.714e-05,39.06845682081883,0.01411,0.00031471,0.0002982,94.75390041625623,0.1781,0.00045886,0.0004234,92.27215272632175,0.00065,1.7792e-05,3.479e-06,19.55373201438849,6.572e-07
270,5.5,Low,25,20,30,2,40,100,50,2000,3000,Fulvic,300,Clay,1.5,Dry,12,High,High,0.00012066,4.7e-05,38.95242831095641,0.01408,0.00031471,0.0002979,94.65857456070668,0.178,0.00045886,0.0004232,92.22856644728239,0.0006502,1.7792e-05,3.479e-06,19.55373201438849,6.576e-07
271,5.5,Medium,100,80,120,8,10,20,10,100,150,EDTA,50,Sand,0.1,Dry,12,Low,Low,0.00048263,0.000426,88.26637382674099,0.004341,0.0012589,0.001085,86.18635316546191,0.02206,0.0018354,0.001823,99.32439795140023,9.528e-05,7.1168e-05,5.66e-05,79.53012589928058,3.639e-07
272,5.5,Medium,100,80,120,8,10,20,10,100,150,EDTA,150,Sand,0.1,Dry,12,Low,Low,0.00048263,0.0003951,81.86395375339288,0.004919,0.0012589,0.0007848,62.34013821590276,0.01949,0.0018354,0.001821,99.21542987904543,0.0001162,7.1168e-05,5.649e-05,79.37556205035973,4.438e-07
273,5.5,Medium,100,80,120,8,10,20,10,100,150,EDTA,300,Sand,0.1,Dry,12,Low,Low,0.00048263,0.0003097,64.16923937591945,0.005778,0.0012589,0.000382,30.343951068393043,0.01422,0.0018354,0.001811,98.67058951727144,0.0001733,7.1168e-05,5.61e-05,78.8275629496403,6.603e-07
274,5.5,Medium,100,80,120,8,10,20,10,100,150,NTA,50,Sand,0.1,Dry,12,Low,Low,0.00048263,0.0004349,90.11043656631374,0.004688,0.0012589,0.0009868,78.38589244578598,0.02122,0.0018354,0.001822,99.26991391522284,0.0001007,7.1168e-05,5.657e-05,79.48797212230217,3.847e-07
275,5.5,Medium,100,80,120,8,10,20,10,100,150,NTA,150,Sand,0.1,Dry,12,Low,Low,0.00048263,0.0004246,87.97629654186437,0.006686,0.0012589,0.0004909,38.994360155691474,0.01542,0.0018354,0.001814,98.83404162580364,0.0001465,7.1168e-05,5.641e-05,79.26315197841727,5.604e-07
276,5.5,Medium,100,80,120,8,10,20,10,100,150,NTA,300,Sand,0.1,Dry,12,Low,Low,0.00048263,0.0002809,58.201935229886246,0.009769,0.0012589,3.985e-05,3.1654619111923106,0.002766,0.0018354,0.001646,89.68072354800043,0.0002937,7.1168e-05,5.557e-05,78.08284622302159,1.22e-06
277,5.5,Medium,100,80,120,8,10,20,10,100,150,Citrate,50,Sand,0.1,Dry,12,Low,Low,0.00048263,0.0004014,83.16930153533762,0.004247,0.0012589,0.001035,82.2146318214314,0.02184,0.0018354,0.001808,98.50713740873923,9.812e-05,7.1168e-05,5.654e-05,79.44581834532374,3.775e-07
278,5.5,Medium,100,80,120,8,10,20,10,100,150,Citrate,150,Sand,0.1,Dry,12,Low,Low,0.00048263,0.000317,65.68178521849035,0.004517,0.0012589,0.0006567,52.16458813249661,0.01867,0.0018354,0.001759,95.83741963604663,0.0001285,7.1168e-05,5.631e-05,79.12263938848922,5.063e-07
279,5.5,Medium,100,80,120,8,10,20,10,100,150,Citrate,300,Sand,0.1,Dry,12,Low,Low,0.00048263,0.000163,33.77328388206286,0.004189,0.0012589,0.0002413,19.167527206291208,0.01237,0.0018354,0.001566,85.32200065380843,0.0002064,7.1168e-05,5.572e-05,78.29361510791368,9.036e-07
280,5.5,Medium,100,80,120,8,10,20,10,100,150,Humic,50,Sand,0.1,Dry,12,Low,Low,0.00048263,0.0004359,90.31763462693989,0.004078,0.0012589,0.001239,98.41925490507586,0.02313,0.0018354,0.001824,99.37888198757764,8.751e-05,7.1168e-05,5.663e-05,79.572279676259,3.343e-07
281,5.5,Medium,100,80,120,8,10,20,10,100,150,Humic,150,Sand,0.1,Dry,12,Low,Low,0.00048263,0.0004333,89.77891966931189,0.00406,0.0012589,0.001238,98.33982047819524,0.02314,0.0018354,0.001823,99.32439795140023,8.76e-05,7.1168e-05,5.663e-05,79.572279676259,3.348e-07
282,5.5,Medium,100,80,120,8,10,20,10,100,150,Humic,300,Sand,0.1,Dry,12,Low,Low,0.00048263,0.0004296,89.01228684499513,0.004033,0.0012589,0.001236,98.18095162443402,0.02314,0.0018354,0.001822,99.26991391522284,8.775e-05,7.1168e-05,5.663e-05,79.572279676259,3.355e-07
283,5.5,Medium,100,80,120,8,10,20,10,100,150,Fulvic,50,Sand,0.1,Dry,12,Low,Low,0.00048263,0.0004359,90.31763462693989,0.004078,0.0012589,0.001239,98.41925490507586,0.02313,0.0018354,0.001824,99.37888198757764,8.751e-05,7.1168e-05,5.663e-05,79.572279676259,3.343e-07
284,5.5,Medium,100,80,120,8,10,20,10,100,150,Fulvic,150,Sand,0.1,Dry,12,Low,Low,0.00048263,0.0004333,89.77891966931189,0.00406,0.0012589,0.001238,98.33982047819524,0.02314,0.0018354,0.001823,99.32439795140023,8.76e-05,7.1168e-05,5.663e-05,79.572279676259,3.348e-07
285,5.5,Medium,100,80,120,8,10,20,10,100,150,Fulvic,300,Sand,0.1,Dry,12,Low,Low,0.00048263,0.0004296,89.01228684499513,0.004033,0.0012589,0.001236,98.18095162443402,0.02314,0.0018354,0.001822,99.26991391522284,8.775e-05,7.1168e-05,5.663e-05,79.572279676259,3.355e-07
286,5.5,Medium,100,80,120,8,10,20,10,500,700,EDTA,50,Sand,0.1,Dry,12,Low,Medium,0.00048263,0.000336,69.61854837038724,0.003372,0.0012589,0.001072,85.15370561601398,0.02147,0.0018354,0.00179,97.52642475754604,9.212e-05,7.1168e-05,3.433e-05,48.23797212230216,2.174e-07
287,5.5,Medium,100,80,120,8,10,20,10,500,700,EDTA,150,Sand,0.1,Dry,12,Low,Medium,0.00048263,0.0003157,65.41242773967635,0.003877,0.0012589,0.0007694,61.116848041941374,0.01886,0.0018354,0.001787,97.36297264901384,0.0001126,7.1168e-05,3.429e-05,48.18176708633094,2.657e-07
288,5.5,Medium,100,80,120,8,10,20,10,500,700,EDTA,300,Sand,0.1,Dry,12,Low,Medium,0.00048263,0.0002547,52.77334604148105,0.004701,0.0012589,0.0003626,28.8029231869092,0.01335,0.0018354,0.001777,96.81813228723983,0.0001682,7.1168e-05,3.412e-05,47.94289568345324,3.973e-07
289,5.5,Medium,100,80,120,8,10,20,10,500,700,NTA,50,Sand,0.1,Dry,12,Low,Medium,0.00048263,0.0003415,70.7581377038311,0.003624,0.0012589,0.0009768,77.59154817697991,0.02068,0.0018354,0.001789,97.47194072136864,9.735e-05,7.1168e-05,3.429e-05,48.18176708633094,2.296e-07
290,5.5,Medium,100,80,120,8,10,20,10,500,700,NTA,150,Sand,0.1,Dry,12,Low,Medium,0.00048263,0.0003347,69.34919089157326,0.005205,0.0012589,0.0004835,38.40654539677496,0.01501,0.0018354,0.00178,96.98158439577203,0.000142,7.1168e-05,3.417e-05,48.01315197841727,3.353e-07
291,5.5,Medium,100,80,120,8,10,20,10,500,700,NTA,300,Sand,0.1,Dry,12,Low,Medium,0.00048263,0.0002312,47.90419161676647,0.007799,0.0012589,3.626e-05,2.8802923186909206,0.002441,0.0018354,0.001603,87.33790999237223,0.0002774,7.1168e-05,3.372e-05,47.38084532374101,7.179e-07
292,5.5,Medium,100,80,120,8,10,20,10,500,700,Citrate,50,Sand,0.1,Dry,12,Low,Medium,0.00048263,0.0003196,66.22050017611836,0.003329,0.0012589,0.001019,80.94368099134164,0.02117,0.0018354,0.001774,96.65468017870764,9.479e-05,7.1168e-05,3.428e-05,48.16771582733813,2.253e-07
293,5.5,Medium,100,80,120,8,10,20,10,500,700,Citrate,150,Sand,0.1,Dry,12,Low,Medium,0.00048263,0.0002611,54.099413629488424,0.003658,0.0012589,0.0006349,50.43291762649932,0.01774,0.0018354,0.001724,93.93047836983763,0.0001239,7.1168e-05,3.412e-05,47.94289568345324,3.015e-07
294,5.5,Medium,100,80,120,8,10,20,10,500,700,Citrate,300,Sand,0.1,Dry,12,Low,Medium,0.00048263,0.000143,29.629322669539814,0.003517,0.0012589,0.0002271,18.039558344586542,0.01114,0.0018354,0.001529,83.30609131524463,0.0001929,7.1168e-05,3.379e-05,47.47920413669065,5.244e-07
295,5.5,Medium,100,80,120,8,10,20,10,500,700,Humic,50,Sand,0.1,Dry,12,Low,Medium,0.00048263,0.0003424,70.94461595839462,0.003153,0.0012589,0.001227,97.46604178250854,0.02255,0.0018354,0.00179,97.52642475754604,8.454e-05,7.1168e-05,3.435e-05,48.266074640287776,1.996e-07
296,5.5,Medium,100,80,120,8,10,20,10,500,700,Humic,150,Sand,0.1,Dry,12,Low,Medium,0.00048263,0.000341,70.65453867351802,0.003143,0.0012589,0.001226,97.38660735562793,0.02255,0.0018354,0.00179,97.52642475754604,8.461e-05,7.1168e-05,3.435e-05,48.266074640287776,1.998e-07
297,5.5,Medium,100,80,120,8,10,20,10,500,700,Humic,300,Sand,0.1,Dry,12,Low,Medium,0.00048263,0.0003389,70.2194227462031,0.003128,0.0012589,0.001224,97.22773850186671,0.02255,0.0018354,0.001789,97.47194072136864,8.47e-05,7.1168e-05,3.434e-05,48.25202338129497,2e-07
298,5.5,Medium,100,80,120,8,10,20,10,500,700,Fulvic,50,Sand,0.1,Dry,12,Low,Medium,0.00048263,0.0003424,70.94461595839462,0.003153,0.0012589,0.001227,97.46604178250854,0.02255,0.0018354,0.00179,97.52642475754604,8.454e-05,7.1168e-05,3.435e-05,48.266074640287776,1.996e-07
299,5.5,Medium,100,80,120,8,10,20,10,500,700,Fulvic,150,Sand,0.1,Dry,12,Low,Medium,0.00048263,0.000341,70.65453867351802,0.003143,0.0012589,0.001226,97.38660735562793,0.02255,0.0018354,0.00179,97.52642475754604,8.461e-05,7.1168e-05,3.435e-05,48.266074640287776,1.998e-07
300,5.5,Medium,100,80,120,8,10,20,10,500,700,Fulvic,300,Sand,0.1,Dry,12,Low,Medium,0.00048263,0.0003389,70.2194227462031,0.003128,0.0012589,0.001224,97.22773850186671,0.02255,0.0018354,0.001789,97.47194072136864,8.47e-05,7.1168e-05,3.434e-05,48.25202338129497,2e-07
301,5.5,Medium,100,80,120,8,10,20,10,2000,3000,EDTA,50,Sand,0.1,Dry,12,Low,High,0.00048263,0.0001873,38.80819675527837,0.001818,0.0012589,0.001037,82.37350067519262,0.02009,0.0018354,0.001694,92.29595728451562,8.43e-05,7.1168e-05,1.392e-05,19.559352517985616,8.524e-08
302,5.5,Medium,100,80,120,8,10,20,10,2000,3000,EDTA,150,Sand,0.1,Dry,12,Low,High,0.00048263,0.0001803,37.357810330895305,0.002147,0.0012589,0.0007333,58.24926523155135,0.01743,0.0018354,0.001691,92.13250517598344,0.0001033,7.1168e-05,1.391e-05,19.545301258992808,1.045e-07
303,5.5,Medium,100,80,120,8,10,20,10,2000,3000,EDTA,300,Sand,0.1,Dry,12,Low,High,0.00048263,0.0001547,32.0535399788658,0.002796,0.0012589,0.0003198,25.403129716419098,0.01153,0.0018354,0.00168,91.53318077803205,0.0001558,7.1168e-05,1.387e-05,19.489096223021583,1.582e-07
304,5.5,Medium,100,80,120,8,10,20,10,2000,3000,NTA,50,Sand,0.1,Dry,12,Low,High,0.00048263,0.0001891,39.181153264405445,0.001938,0.0012589,0.0009479,75.29589324013027,0.01938,0.0018354,0.001693,92.24147324833824,8.895e-05,7.1168e-05,1.391e-05,19.545301258992808,8.993e-08
305,5.5,Medium,100,80,120,8,10,20,10,2000,3000,NTA,150,Sand,0.1,Dry,12,Low,High,0.00048263,0.0001869,38.72531753102791,0.002811,0.0012589,0.0004653,36.96083882754785,0.01396,0.0018354,0.001685,91.80560095891904,0.00013,7.1168e-05,1.388e-05,19.503147482014388,1.318e-07
306,5.5,Medium,100,80,120,8,10,20,10,2000,3000,NTA,300,Sand,0.1,Dry,12,Low,High,0.00048263,0.0001422,29.46356422103889,0.004467,0.0012589,2.924e-05,2.322662641989038,0.001833,0.0018354,0.001489,81.12672986814864,0.0002399,7.1168e-05,1.379e-05,19.376686151079138,2.733e-07
307,5.5,Medium,100,80,120,8,10,20,10,2000,3000,Citrate,50,Sand,0.1,Dry,12,Low,High,0.00048263,0.0001817,37.647887615771914,0.001831,0.0012589,0.0009781,77.69481293192469,0.01967,0.0018354,0.001679,91.47869674185462,8.679e-05,7.1168e-05,1.391e-05,19.545301258992808,8.845e-08
308,5.5,Medium,100,80,120,8,10,20,10,2000,3000,Citrate,150,Sand,0.1,Dry,12,Low,High,0.00048263,0.0001591,32.96521144562087,0.002162,0.0012589,0.0005853,46.49297005322106,0.01587,0.0018354,0.001629,88.75449493298463,0.0001136,7.1168e-05,1.387e-05,19.489096223021583,1.19e-07
309,5.5,Medium,100,80,120,8,10,20,10,2000,3000,Citrate,300,Sand,0.1,Dry,12,Low,High,0.00048263,0.0001005,20.82340509292833,0.002299,0.0012589,0.0001943,15.434109142902534,0.008866,0.0018354,0.00143,77.91217173368203,0.0001677,7.1168e-05,1.38e-05,19.390737410071946,1.992e-07
310,5.5,Medium,100,80,120,8,10,20,10,2000,3000,Humic,50,Sand,0.1,Dry,12,Low,High,0.00048263,0.0001895,39.2640324886559,0.001686,0.0012589,0.001192,94.68583684168718,0.02117,0.0018354,0.001694,92.29595728451562,7.733e-05,7.1168e-05,1.392e-05,19.559352517985616,7.818e-08
311,5.5,Medium,100,80,120,8,10,20,10,2000,3000,Humic,150,Sand,0.1,Dry,12,Low,High,0.00048263,0.0001891,39.181153264405445,0.001684,0.0012589,0.001191,94.60640241480657,0.02117,0.0018354,0.001694,92.29595728451562,7.736e-05,7.1168e-05,1.392e-05,19.559352517985616,7.822e-08
312,5.5,Medium,100,80,120,8,10,20,10,2000,3000,Humic,300,Sand,0.1,Dry,12,Low,High,0.00048263,0.0001886,39.07755423409237,0.001681,0.0012589,0.00119,94.52696798792597,0.02116,0.0018354,0.001693,92.24147324833824,7.74e-05,7.1168e-05,1.392e-05,19.559352517985616,7.829e-08
313,5.5,Medium,100,80,120,8,10,20,10,2000,3000,Fulvic,50,Sand,0.1,Dry,12,Low,High,0.00048263,0.0001895,39.2640324886559,0.001686,0.0012589,0.001192,94.68583684168718,0.02117,0.0018354,0.001694,92.29595728451562,7.733e-05,7.1168e-05,1.392e-05,19.559352517985616,7.818e-08
314,5.5,Medium,100,80,120,8,10,20,10,2000,3000,Fulvic,150,Sand,0.1,Dry,12,Low,High,0.00048263,0.0001891,39.181153264405445,0.001684,0.0012589,0.001191,94.60640241480657,0.02117,0.0018354,0.001694,92.29595728451562,7.736e-05,7.1168e-05,1.392e-05,19.559352517985616,7.822e-08
315,5.5,Medium,100,80,120,8,10,20,10,2000,3000,Fulvic,300,Sand,0.1,Dry,12,Low,High,0.00048263,0.0001886,39.07755423409237,0.001681,0.0012589,0.00119,94.52696798792597,0.02116,0.0018354,0.001693,92.24147324833824,7.74e-05,7.1168e-05,1.392e-05,19.559352517985616,7.829e-08
316,5.5,Medium,100,80,120,8,10,100,50,100,150,EDTA,50,Sand,0.1,Dry,12,High,Low,0.00048263,0.0004291,88.90868781468205,0.00426,0.0012589,0.001086,86.26578759234252,0.02152,0.0018354,0.001824,99.37888198757764,9.288e-05,7.1168e-05,5.755e-05,80.86499550359714,3.605e-07
317,5.5,Medium,100,80,120,8,10,100,50,100,150,EDTA,150,Sand,0.1,Dry,12,High,Low,0.00048263,0.0003979,82.44410832314611,0.004812,0.0012589,0.0007859,62.42751608547144,0.01896,0.0018354,0.001822,99.26991391522284,0.000113,7.1168e-05,5.744e-05,80.71043165467626,4.383e-07
318,5.5,Medium,100,80,120,8,10,100,50,100,150,EDTA,300,Sand,0.1,Dry,12,High,Low,0.00048263,0.0003116,64.56291569110913,0.005609,0.0012589,0.0003829,30.41544205258559,0.01375,0.0018354,0.001813,98.77955758962624,0.0001673,7.1168e-05,5.704e-05,80.14838129496404,6.477e-07
319,5.5,Medium,100,80,120,8,10,100,50,100,150,NTA,50,Sand,0.1,Dry,12,High,Low,0.00048263,0.0004382,90.79419016638005,0.004597,0.0012589,0.000988,78.48121375804273,0.02068,0.0018354,0.001823,99.32439795140023,9.809e-05,7.1168e-05,5.753e-05,80.83689298561151,3.808e-07
320,5.5,Medium,100,80,120,8,10,100,50,100,150,NTA,150,Sand,0.1,Dry,12,High,Low,0.00048263,0.000428,88.68076994799328,0.006512,0.0012589,0.0004916,39.0499642545079,0.01492,0.0018354,0.001815,98.88852566198103,0.0001417,7.1168e-05,5.742e-05,80.68232913669065,5.512e-07
321,5.5,Medium,100,80,120,8,10,100,50,100,150,NTA,300,Sand,0.1,Dry,12,High,Low,0.00048263,0.0002828,58.59561154507593,0.009295,0.0012589,3.999e-05,3.1765827309555963,0.002623,0.0018354,0.001648,89.78969162035523,0.0002778,7.1168e-05,5.663e-05,79.572279676259,1.174e-06
322,5.5,Medium,100,80,120,8,10,100,50,100,150,Citrate,50,Sand,0.1,Dry,12,High,Low,0.00048263,0.0004046,83.83233532934132,0.004164,0.0012589,0.001037,82.37350067519262,0.0213,0.0018354,0.00181,98.61610548109404,9.551e-05,7.1168e-05,5.751e-05,80.80879046762591,3.734e-07
323,5.5,Medium,100,80,120,8,10,100,50,100,150,Citrate,150,Sand,0.1,Dry,12,High,Low,0.00048263,0.0003205,66.40697843068189,0.004406,0.0012589,0.0006616,52.55381682421161,0.01815,0.0018354,0.001761,95.94638770840143,0.0001242,7.1168e-05,5.733e-05,80.55586780575541,4.972e-07
324,5.5,Medium,100,80,120,8,10,100,50,100,150,Citrate,300,Sand,0.1,Dry,12,High,Low,0.00048263,0.0001692,35.05791185794501,0.004072,0.0012589,0.000251,19.93804114703312,0.01205,0.0018354,0.001579,86.03029312411465,0.0001949,7.1168e-05,5.682e-05,79.83925359712231,8.626e-07
325,5.5,Medium,100,80,120,8,10,100,50,100,150,Humic,50,Sand,0.1,Dry,12,High,Low,0.00048263,0.0004392,91.0013882270062,0.004008,0.0012589,0.001241,98.57812375883707,0.02259,0.0018354,0.001825,99.43336602375504,8.54e-05,7.1168e-05,5.758e-05,80.90714928057555,3.315e-07
326,5.5,Medium,100,80,120,8,10,100,50,100,150,Humic,150,Sand,0.1,Dry,12,High,Low,0.00048263,0.0004368,90.50411288150343,0.003991,0.0012589,0.001239,98.41925490507586,0.02259,0.0018354,0.001824,99.37888198757764,8.548e-05,7.1168e-05,5.758e-05,80.90714928057555,3.319e-07
327,5.5,Medium,100,80,120,8,10,100,50,100,150,Humic,300,Sand,0.1,Dry,12,High,Low,0.00048263,0.0004332,89.75819986324927,0.003966,0.0012589,0.001237,98.26038605131464,0.0226,0.0018354,0.001824,99.37888198757764,8.561e-05,7.1168e-05,5.758e-05,80.90714928057555,3.325e-07
328,5.5,Medium,100,80,120,8,10,100,50,100,150,Fulvic,50,Sand,0.1,Dry,12,High,Low,0.00048263,0.0004392,91.0013882270062,0.004008,0.0012589,0.001241,98.57812375883707,0.02259,0.0018354,0.001825,99.43336602375504,8.54e-05,7.1168e-05,5.758e-05,80.90714928057555,3.315e-07
329,5.5,Medium,100,80,120,8,10,100,50,100,150,Fulvic,150,Sand,0.1,Dry,12,High,Low,0.00048263,0.0004368,90.50411288150343,0.003991,0.0012589,0.001239,98.41925490507586,0.02259,0.0018354,0.001824,99.37888198757764,8.548e-05,7.1168e-05,5.758e-05,80.90714928057555,3.319e-07
330,5.5,Medium,100,80,120,8,10,100,50,100,150,Fulvic,300,Sand,0.1,Dry,12,High,Low,0.00048263,0.0004332,89.75819986324927,0.003966,0.0012589,0.001237,98.26038605131464,0.0226,0.0018354,0.001824,99.37888198757764,8.561e-05,7.1168e-05,5.758e-05,80.90714928057555,3.325e-07
331,5.5,Medium,100,80,120,8,10,100,50,500,700,EDTA,50,Sand,0.1,Dry,12,High,Medium,0.00048263,0.0003407,70.59237925533016,0.003357,0.0012589,0.001074,85.3125744697752,0.02111,0.0018354,0.001792,97.63539282990084,9.058e-05,7.1168e-05,3.522e-05,49.48853417266187,2.19e-07
332,5.5,Medium,100,80,120,8,10,100,50,500,700,EDTA,150,Sand,0.1,Dry,12,High,Medium,0.00048263,0.0003199,66.28265959430621,0.003849,0.0012589,0.0007708,61.22805623957422,0.01851,0.0018354,0.00179,97.52642475754604,0.0001105,7.1168e-05,3.517e-05,49.41827787769784,2.67e-07
333,5.5,Medium,100,80,120,8,10,100,50,500,700,EDTA,300,Sand,0.1,Dry,12,High,Medium,0.00048263,0.0002577,53.3949402233595,0.004635,0.0012589,0.0003639,28.906187941854,0.01306,0.0018354,0.00178,96.98158439577203,0.0001642,7.1168e-05,3.499e-05,49.16535521582735,3.971e-07
334,5.5,Medium,100,80,120,8,10,100,50,500,700,NTA,50,Sand,0.1,Dry,12,High,Medium,0.00048263,0.0003464,71.77340820089924,0.003607,0.0012589,0.0009781,77.69481293192469,0.02032,0.0018354,0.001791,97.58090879372344,9.566e-05,7.1168e-05,3.519e-05,49.44638039568346,2.311e-07
335,5.5,Medium,100,80,120,8,10,100,50,500,700,NTA,150,Sand,0.1,Dry,12,High,Medium,0.00048263,0.0003395,70.34374158257879,0.005155,0.0012589,0.0004843,38.47009293827945,0.01467,0.0018354,0.001783,97.14503650430424,0.0001389,7.1168e-05,3.508e-05,49.291816546762604,3.361e-07
336,5.5,Medium,100,80,120,8,10,100,50,500,700,NTA,300,Sand,0.1,Dry,12,High,Medium,0.00048263,0.0002341,48.50506599258231,0.007592,0.0012589,3.649e-05,2.8985622368734605,0.002361,0.0018354,0.001606,87.50136210090443,0.0002672,7.1168e-05,3.466e-05,48.70166366906475,7.093e-07
337,5.5,Medium,100,80,120,8,10,100,50,500,700,Citrate,50,Sand,0.1,Dry,12,High,Medium,0.00048263,0.0003242,67.17361125499866,0.003311,0.0012589,0.001021,81.10254984510287,0.02081,0.0018354,0.001777,96.81813228723983,9.31e-05,7.1168e-05,3.517e-05,49.41827787769784,2.266e-07
338,5.5,Medium,100,80,120,8,10,100,50,500,700,Citrate,150,Sand,0.1,Dry,12,High,Medium,0.00048263,0.0002654,54.99036529018089,0.00362,0.0012589,0.0006406,50.88569385971879,0.01743,0.0018354,0.001728,94.14841451454723,0.0001209,7.1168e-05,3.503e-05,49.22156025179857,3.015e-07
339,5.5,Medium,100,80,120,8,10,100,50,500,700,Citrate,300,Sand,0.1,Dry,12,High,Medium,0.00048263,0.0001489,30.85179122723411,0.003481,0.0012589,0.0002374,18.857732941456824,0.01107,0.0018354,0.001544,84.12335185790563,0.0001851,7.1168e-05,3.473e-05,48.80002248201439,5.124e-07
340,5.5,Medium,100,80,120,8,10,100,50,500,700,Humic,50,Sand,0.1,Dry,12,High,Medium,0.00048263,0.0003473,71.95988645546278,0.003142,0.0012589,0.001229,97.62491063626976,0.02219,0.0018354,0.001793,97.68987686607824,8.32e-05,7.1168e-05,3.523e-05,49.50258543165468,2.011e-07
341,5.5,Medium,100,80,120,8,10,100,50,500,700,Humic,150,Sand,0.1,Dry,12,High,Medium,0.00048263,0.0003459,71.66980917058616,0.003133,0.0012589,0.001228,97.54547620938914,0.02219,0.0018354,0.001792,97.63539282990084,8.326e-05,7.1168e-05,3.523e-05,49.50258543165468,2.013e-07
342,5.5,Medium,100,80,120,8,10,100,50,500,700,Humic,300,Sand,0.1,Dry,12,High,Medium,0.00048263,0.0003438,71.23469324327124,0.003118,0.0012589,0.001226,97.38660735562793,0.02219,0.0018354,0.001792,97.63539282990084,8.335e-05,7.1168e-05,3.523e-05,49.50258543165468,2.016e-07
